r,m,nu,rho,P
3.0413e+00,1.6146e-01,-8.1775e-01,1.2864e-03,2.0218e-04
3.0450e+00,1.6202e-01,-8.1754e-01,1.2859e-03,2.0202e-04
3.0488e+00,1.6258e-01,-8.1733e-01,1.2854e-03,2.0186e-04
3.0525e+00,1.6315e-01,-8.1712e-01,1.2849e-03,2.0171e-04
3.0563e+00,1.6371e-01,-8.1690e-01,1.2844e-03,2.0155e-04
3.0600e+00,1.6428e-01,-8.1669e-01,1.2839e-03,2.0139e-04
3.0638e+00,1.6484e-01,-8.1648e-01,1.2834e-03,2.0123e-04
3.0675e+00,1.6541e-01,-8.1627e-01,1.2829e-03,2.0107e-04
3.0713e+00,1.6598e-01,-8.1605e-01,1.2824e-03,2.0092e-04
3.0750e+00,1.6655e-01,-8.1584e-01,1.2819e-03,2.0076e-04
3.0788e+00,1.6712e-01,-8.1563e-01,1.2814e-03,2.0060e-04
3.0825e+00,1.6770e-01,-8.1541e-01,1.2809e-03,2.0044e-04
3.0863e+00,1.6827e-01,-8.1520e-01,1.2804e-03,2.0028e-04
3.0900e+00,1.6885e-01,-8.1498e-01,1.2799e-03,2.0012e-04
3.0938e+00,1.6942e-01,-8.1477e-01,1.2794e-03,1.9997e-04
3.0975e+00,1.7000e-01,-8.1456e-01,1.2789e-03,1.9981e-04
3.1013e+00,1.7058e-01,-8.1434e-01,1.2783e-03,1.9965e-04
3.1050e+00,1.7116e-01,-8.1413e-01,1.2778e-03,1.9949e-04
3.1088e+00,1.7174e-01,-8.1391e-01,1.2773e-03,1.9933e-04
3.1125e+00,1.7232e-01,-8.1369e-01,1.2768e-03,1.9917e-04
3.1163e+00,1.7291e-01,-8.1348e-01,1.2763e-03,1.9901e-04
3.1200e+00,1.7349e-01,-8.1326e-01,1.2758e-03,1.9885e-04
3.1238e+00,1.7408e-01,-8.1305e-01,1.2753e-03,1.9869e-04
3.1275e+00,1.7466e-01,-8.1283e-01,1.2748e-03,1.9853e-04
3.1313e+00,1.7525e-01,-8.1261e-01,1.2743e-03,1.9837e-04
3.1350e+00,1.7584e-01,-8.1240e-01,1.2737e-03,1.9821e-04
3.1388e+00,1.7643e-01,-8.1218e-01,1.2732e-03,1.9805e-04
3.1425e+00,1.7702e-01,-8.1196e-01,1.2727e-03,1.9789e-04
3.1463e+00,1.7762e-01,-8.1174e-01,1.2722e-03,1.9773e-04
3.1500e+00,1.7821e-01,-8.1153e-01,1.2717e-03,1.9757e-04
3.1538e+00,1.7880e-01,-8.1131e-01,1.2712e-03,1.9741e-04
3.1575e+00,1.7940e-01,-8.1109e-01,1.2707e-03,1.9725e-04
3.1613e+00,1.8000e-01,-8.1087e-01,1.2701e-03,1.9709e-04
3.1650e+00,1.8060e-01,-8.1065e-01,1.2696e-03,1.9693e-04
3.1688e+00,1.8120e-01,-8.1043e-01,1.2691e-03,1.9677e-04
3.1725e+00,1.8180e-01,-8.1021e-01,1.2686e-03,1.9661e-04
3.1763e+00,1.8240e-01,-8.0999e-01,1.2681e-03,1.9645e-04
3.1800e+00,1.8300e-01,-8.0977e-01,1.2676e-03,1.9629e-04
3.1838e+00,1.8361e-01,-8.0955e-01,1.2670e-03,1.9613e-04
3.1875e+00,1.8421e-01,-8.0933e-01,1.2665e-03,1.9597e-04
3.1913e+00,1.8482e-01,-8.0911e-01,1.2660e-03,1.9581e-04
3.1950e+00,1.8543e-01,-8.0889e-01,1.2655e-03,1.9565e-04
3.1988e+00,1.8604e-01,-8.0867e-01,1.2650e-03,1.9548e-04
3.2025e+00,1.8665e-01,-8.0845e-01,1.2644e-03,1.9532e-04
3.2063e+00,1.8726e-01,-8.0823e-01,1.2639e-03,1.9516e-04
3.2100e+00,1.8787e-01,-8.0801e-01,1.2634e-03,1.9500e-04
3.2138e+00,1.8849e-01,-8.0779e-01,1.2629e-03,1.9484e-04
3.2175e+00,1.8910e-01,-8.0756e-01,1.2624e-03,1.9468e-04
3.2213e+00,1.8972e-01,-8.0734e-01,1.2618e-03,1.9451e-04
3.2250e+00,1.9034e-01,-8.0712e-01,1.2613e-03,1.9435e-04
3.2288e+00,1.9096e-01,-8.0690e-01,1.2608e-03,1.9419e-04
3.2325e+00,1.9158e-01,-8.0667e-01,1.2603e-03,1.9403e-04
3.2363e+00,1.9220e-01,-8.0645e-01,1.2597e-03,1.9387e-04
3.2400e+00,1.9282e-01,-8.0623e-01,1.2592e-03,1.9370e-04
3.2438e+00,1.9344e-01,-8.0600e-01,1.2587e-03,1.9354e-04
3.2475e+00,1.9407e-01,-8.0578e-01,1.2582e-03,1.9338e-04
3.2513e+00,1.9469e-01,-8.0556e-01,1.2576e-03,1.9322e-04
3.2550e+00,1.9532e-01,-8.0533e-01,1.2571e-03,1.9305e-04
3.2588e+00,1.9595e-01,-8.0511e-01,1.2566e-03,1.9289e-04
3.2625e+00,1.9658e-01,-8.0488e-01,1.2560e-03,1.9273e-04
3.2663e+00,1.9721e-01,-8.0466e-01,1.2555e-03,1.9257e-04
3.2700e+00,1.9784e-01,-8.0443e-01,1.2550e-03,1.9240e-04
3.2738e+00,1.9847e-01,-8.0421e-01,1.2545e-03,1.9224e-04
3.2775e+00,1.9911e-01,-8.0398e-01,1.2539e-03,1.9208e-04
3.2813e+00,1.9974e-01,-8.0375e-01,1.2534e-03,1.9191e-04
3.2850e+00,2.0038e-01,-8.0353e-01,1.2529e-03,1.9175e-04
3.2888e+00,2.0102e-01,-8.0330e-01,1.2523e-03,1.9159e-04
3.2925e+00,2.0166e-01,-8.0308e-01,1.2518e-03,1.9142e-04
3.2963e+00,2.0230e-01,-8.0285e-01,1.2513e-03,1.9126e-04
3.3000e+00,2.0294e-01,-8.0262e-01,1.2507e-03,1.9109e-04
3.3038e+00,2.0358e-01,-8.0239e-01,1.2502e-03,1.9093e-04
3.3075e+00,2.0422e-01,-8.0217e-01,1.2497e-03,1.9077e-04
3.3113e+00,2.0487e-01,-8.0194e-01,1.2491e-03,1.9060e-04
3.3150e+00,2.0551e-01,-8.0171e-01,1.2486e-03,1.9044e-04
3.3188e+00,2.0616e-01,-8.0148e-01,1.2481e-03,1.9027e-04
3.3225e+00,2.0681e-01,-8.0125e-01,1.2475e-03,1.9011e-04
3.3263e+00,2.0746e-01,-8.0103e-01,1.2470e-03,1.8995e-04
3.3300e+00,2.0811e-01,-8.0080e-01,1.2465e-03,1.8978e-04
3.3338e+00,2.0876e-01,-8.0057e-01,1.2459e-03,1.8962e-04
3.3375e+00,2.0942e-01,-8.0034e-01,1.2454e-03,1.8945e-04
3.3413e+00,2.1007e-01,-8.0011e-01,1.2448e-03,1.8929e-04
3.3450e+00,2.1073e-01,-7.9988e-01,1.2443e-03,1.8912e-04
3.3488e+00,2.1138e-01,-7.9965e-01,1.2438e-03,1.8896e-04
3.3525e+00,2.1204e-01,-7.9942e-01,1.2432e-03,1.8879e-04
3.3563e+00,2.1270e-01,-7.9919e-01,1.2427e-03,1.8863e-04
3.3600e+00,2.1336e-01,-7.9896e-01,1.2421e-03,1.8846e-04
3.3638e+00,2.1402e-01,-7.9873e-01,1.2416e-03,1.8830e-04
3.3675e+00,2.1468e-01,-7.9850e-01,1.2411e-03,1.8813e-04
3.3713e+00,2.1535e-01,-7.9827e-01,1.2405e-03,1.8797e-04
3.3750e+00,2.1601e-01,-7.9803e-01,1.2400e-03,1.8780e-04
3.3788e+00,2.1668e-01,-7.9780e-01,1.2394e-03,1.8764e-04
3.3825e+00,2.1735e-01,-7.9757e-01,1.2389e-03,1.8747e-04
3.3863e+00,2.1801e-01,-7.9734e-01,1.2384e-03,1.8731e-04
3.3900e+00,2.1868e-01,-7.9711e-01,1.2378e-03,1.8714e-04
3.3938e+00,2.1936e-01,-7.9687e-01,1.2373e-03,1.8698e-04
3.3975e+00,2.2003e-01,-7.9664e-01,1.2367e-03,1.8681e-04
3.4013e+00,2.2070e-01,-7.9641e-01,1.2362e-03,1.8664e-04
3.4050e+00,2.2138e-01,-7.9617e-01,1.2356e-03,1.8648e-04
3.4088e+00,2.2205e-01,-7.9594e-01,1.2351e-03,1.8631e-04
3.4125e+00,2.2273e-01,-7.9571e-01,1.2345e-03,1.8615e-04
3.4163e+00,2.2341e-01,-7.9547e-01,1.2340e-03,1.8598e-04
3.4200e+00,2.2408e-01,-7.9524e-01,1.2335e-03,1.8581e-04
3.4238e+00,2.2477e-01,-7.9500e-01,1.2329e-03,1.8565e-04
3.4275e+00,2.2545e-01,-7.9477e-01,1.2324e-03,1.8548e-04
3.4313e+00,2.2613e-01,-7.9453e-01,1.2318e-03,1.8531e-04
3.4350e+00,2.2681e-01,-7.9430e-01,1.2313e-03,1.8515e-04
3.4388e+00,2.2750e-01,-7.9406e-01,1.2307e-03,1.8498e-04
3.4425e+00,2.2819e-01,-7.9383e-01,1.2302e-03,1.8482e-04
3.4463e+00,2.2887e-01,-7.9359e-01,1.2296e-03,1.8465e-04
3.4500e+00,2.2956e-01,-7.9336e-01,1.2291e-03,1.8448e-04
3.4538e+00,2.3025e-01,-7.9312e-01,1.2285e-03,1.8431e-04
3.4575e+00,2.3094e-01,-7.9288e-01,1.2280e-03,1.8415e-04
3.4613e+00,2.3164e-01,-7.9265e-01,1.2274e-03,1.8398e-04
3.4650e+00,2.3233e-01,-7.9241e-01,1.2269e-03,1.8381e-04
3.4688e+00,2.3302e-01,-7.9217e-01,1.2263e-03,1.8365e-04
3.4725e+00,2.3372e-01,-7.9194e-01,1.2258e-03,1.8348e-04
3.4763e+00,2.3442e-01,-7.9170e-01,1.2252e-03,1.8331e-04
3.4800e+00,2.3512e-01,-7.9146e-01,1.2246e-03,1.8314e-04
3.4838e+00,2.3581e-01,-7.9122e-01,1.2241e-03,1.8298e-04
3.4875e+00,2.3652e-01,-7.9099e-01,1.2235e-03,1.8281e-04
3.4913e+00,2.3722e-01,-7.9075e-01,1.2230e-03,1.8264e-04
3.4950e+00,2.3792e-01,-7.9051e-01,1.2224e-03,1.8247e-04
3.4988e+00,2.3862e-01,-7.9027e-01,1.2219e-03,1.8231e-04
3.5025e+00,2.3933e-01,-7.9003e-01,1.2213e-03,1.8214e-04
3.5063e+00,2.4004e-01,-7.8979e-01,1.2208e-03,1.8197e-04
3.5100e+00,2.4074e-01,-7.8955e-01,1.2202e-03,1.8180e-04
3.5138e+00,2.4145e-01,-7.8931e-01,1.2196e-03,1.8164e-04
3.5175e+00,2.4216e-01,-7.8907e-01,1.2191e-03,1.8147e-04
3.5213e+00,2.4287e-01,-7.8883e-01,1.2185e-03,1.8130e-04
3.5250e+00,2.4359e-01,-7.8859e-01,1.2180e-03,1.8113e-04
3.5288e+00,2.4430e-01,-7.8835e-01,1.2174e-03,1.8096e-04
3.5325e+00,2.4502e-01,-7.8811e-01,1.2169e-03,1.8079e-04
3.5363e+00,2.4573e-01,-7.8787e-01,1.2163e-03,1.8063e-04
3.5400e+00,2.4645e-01,-7.8763e-01,1.2157e-03,1.8046e-04
3.5438e+00,2.4717e-01,-7.8739e-01,1.2152e-03,1.8029e-04
3.5475e+00,2.4789e-01,-7.8715e-01,1.2146e-03,1.8012e-04
3.5513e+00,2.4861e-01,-7.8690e-01,1.2140e-03,1.7995e-04
3.5550e+00,2.4933e-01,-7.8666e-01,1.2135e-03,1.7978e-04
3.5588e+00,2.5005e-01,-7.8642e-01,1.2129e-03,1.7961e-04
3.5625e+00,2.5078e-01,-7.8618e-01,1.2124e-03,1.7945e-04
3.5663e+00,2.5150e-01,-7.8593e-01,1.2118e-03,1.7928e-04
3.5700e+00,2.5223e-01,-7.8569e-01,1.2112e-03,1.7911e-04
3.5738e+00,2.5296e-01,-7.8545e-01,1.2107e-03,1.7894e-04
3.5775e+00,2.5369e-01,-7.8521e-01,1.2101e-03,1.7877e-04
3.5813e+00,2.5442e-01,-7.8496e-01,1.2095e-03,1.7860e-04
3.5850e+00,2.5515e-01,-7.8472e-01,1.2090e-03,1.7843e-04
3.5888e+00,2.5588e-01,-7.8447e-01,1.2084e-03,1.7826e-04
3.5925e+00,2.5662e-01,-7.8423e-01,1.2078e-03,1.7809e-04
3.5963e+00,2.5735e-01,-7.8399e-01,1.2073e-03,1.7792e-04
3.6000e+00,2.5809e-01,-7.8374e-01,1.2067e-03,1.7775e-04
3.6038e+00,2.5883e-01,-7.8350e-01,1.2061e-03,1.7759e-04
3.6075e+00,2.5957e-01,-7.8325e-01,1.2056e-03,1.7742e-04
3.6113e+00,2.6031e-01,-7.8301e-01,1.2050e-03,1.7725e-04
3.6150e+00,2.6105e-01,-7.8276e-01,1.2044e-03,1.7708e-04
3.6188e+00,2.6179e-01,-7.8251e-01,1.2039e-03,1.7691e-04
3.6225e+00,2.6253e-01,-7.8227e-01,1.2033e-03,1.7674e-04
3.6263e+00,2.6328e-01,-7.8202e-01,1.2027e-03,1.7657e-04
3.6300e+00,2.6402e-01,-7.8178e-01,1.2022e-03,1.7640e-04
3.6338e+00,2.6477e-01,-7.8153e-01,1.2016e-03,1.7623e-04
3.6375e+00,2.6552e-01,-7.8128e-01,1.2010e-03,1.7606e-04
3.6413e+00,2.6627e-01,-7.8104e-01,1.2005e-03,1.7589e-04
3.6450e+00,2.6702e-01,-7.8079e-01,1.1999e-03,1.7572e-04
3.6488e+00,2.6777e-01,-7.8054e-01,1.1993e-03,1.7555e-04
3.6525e+00,2.6852e-01,-7.8029e-01,1.1987e-03,1.7538e-04
3.6563e+00,2.6928e-01,-7.8004e-01,1.1982e-03,1.7521e-04
3.6600e+00,2.7003e-01,-7.7980e-01,1.1976e-03,1.7504e-04
3.6638e+00,2.7079e-01,-7.7955e-01,1.1970e-03,1.7487e-04
3.6675e+00,2.7155e-01,-7.7930e-01,1.1965e-03,1.7470e-04
3.6713e+00,2.7231e-01,-7.7905e-01,1.1959e-03,1.7453e-04
3.6750e+00,2.7307e-01,-7.7880e-01,1.1953e-03,1.7435e-04
3.6788e+00,2.7383e-01,-7.7855e-01,1.1947e-03,1.7418e-04
3.6825e+00,2.7459e-01,-7.7830e-01,1.1942e-03,1.7401e-04
3.6863e+00,2.7535e-01,-7.7805e-01,1.1936e-03,1.7384e-04
3.6900e+00,2.7612e-01,-7.7780e-01,1.1930e-03,1.7367e-04
3.6938e+00,2.7688e-01,-7.7755e-01,1.1924e-03,1.7350e-04
3.6975e+00,2.7765e-01,-7.7730e-01,1.1919e-03,1.7333e-04
3.7013e+00,2.7842e-01,-7.7705e-01,1.1913e-03,1.7316e-04
3.7050e+00,2.7919e-01,-7.7680e-01,1.1907e-03,1.7299e-04
3.7088e+00,2.7996e-01,-7.7655e-01,1.1901e-03,1.7282e-04
3.7125e+00,2.8073e-01,-7.7630e-01,1.1895e-03,1.7265e-04
3.7163e+00,2.8151e-01,-7.7605e-01,1.1890e-03,1.7248e-04
3.7200e+00,2.8228e-01,-7.7580e-01,1.1884e-03,1.7230e-04
3.7238e+00,2.8306e-01,-7.7555e-01,1.1878e-03,1.7213e-04
3.7275e+00,2.8383e-01,-7.7529e-01,1.1872e-03,1.7196e-04
3.7313e+00,2.8461e-01,-7.7504e-01,1.1866e-03,1.7179e-04
3.7350e+00,2.8539e-01,-7.7479e-01,1.1861e-03,1.7162e-04
3.7388e+00,2.8617e-01,-7.7454e-01,1.1855e-03,1.7145e-04
3.7425e+00,2.8695e-01,-7.7429e-01,1.1849e-03,1.7128e-04
3.7463e+00,2.8773e-01,-7.7403e-01,1.1843e-03,1.7110e-04
3.7500e+00,2.8852e-01,-7.7378e-01,1.1837e-03,1.7093e-04
3.7538e+00,2.8930e-01,-7.7353e-01,1.1832e-03,1.7076e-04
3.7575e+00,2.9009e-01,-7.7327e-01,1.1826e-03,1.7059e-04
3.7613e+00,2.9088e-01,-7.7302e-01,1.1820e-03,1.7042e-04
3.7650e+00,2.9167e-01,-7.7276e-01,1.1814e-03,1.7025e-04
3.7688e+00,2.9245e-01,-7.7251e-01,1.1808e-03,1.7008e-04
3.7725e+00,2.9325e-01,-7.7226e-01,1.1802e-03,1.6990e-04
3.7763e+00,2.9404e-01,-7.7200e-01,1.1797e-03,1.6973e-04
3.7800e+00,2.9483e-01,-7.7175e-01,1.1791e-03,1.6956e-04
3.7838e+00,2.9563e-01,-7.7149e-01,1.1785e-03,1.6939e-04
3.7875e+00,2.9642e-01,-7.7124e-01,1.1779e-03,1.6922e-04
3.7913e+00,2.9722e-01,-7.7098e-01,1.1773e-03,1.6904e-04
3.7950e+00,2.9802e-01,-7.7073e-01,1.1767e-03,1.6887e-04
3.7988e+00,2.9882e-01,-7.7047e-01,1.1761e-03,1.6870e-04
3.8025e+00,2.9962e-01,-7.7021e-01,1.1756e-03,1.6853e-04
3.8063e+00,3.0042e-01,-7.6996e-01,1.1750e-03,1.6836e-04
3.8100e+00,3.0122e-01,-7.6970e-01,1.1744e-03,1.6818e-04
3.8138e+00,3.0202e-01,-7.6944e-01,1.1738e-03,1.6801e-04
3.8175e+00,3.0283e-01,-7.6919e-01,1.1732e-03,1.6784e-04
3.8213e+00,3.0364e-01,-7.6893e-01,1.1726e-03,1.6767e-04
3.8250e+00,3.0444e-01,-7.6867e-01,1.1720e-03,1.6749e-04
3.8288e+00,3.0525e-01,-7.6841e-01,1.1714e-03,1.6732e-04
3.8325e+00,3.0606e-01,-7.6816e-01,1.1709e-03,1.6715e-04
3.8363e+00,3.0687e-01,-7.6790e-01,1.1703e-03,1.6698e-04
3.8400e+00,3.0768e-01,-7.6764e-01,1.1697e-03,1.6680e-04
3.8438e+00,3.0850e-01,-7.6738e-01,1.1691e-03,1.6663e-04
3.8475e+00,3.0931e-01,-7.6712e-01,1.1685e-03,1.6646e-04
3.8513e+00,3.1013e-01,-7.6687e-01,1.1679e-03,1.6629e-04
3.8550e+00,3.1094e-01,-7.6661e-01,1.1673e-03,1.6611e-04
3.8588e+00,3.1176e-01,-7.6635e-01,1.1667e-03,1.6594e-04
3.8625e+00,3.1258e-01,-7.6609e-01,1.1661e-03,1.6577e-04
3.8663e+00,3.1340e-01,-7.6583e-01,1.1655e-03,1.6559e-04
3.8700e+00,3.1422e-01,-7.6557e-01,1.1649e-03,1.6542e-04
3.8738e+00,3.1505e-01,-7.6531e-01,1.1643e-03,1.6525e-04
3.8775e+00,3.1587e-01,-7.6505e-01,1.1637e-03,1.6508e-04
3.8813e+00,3.1670e-01,-7.6479e-01,1.1632e-03,1.6490e-04
3.8850e+00,3.1752e-01,-7.6453e-01,1.1626e-03,1.6473e-04
3.8888e+00,3.1835e-01,-7.6427e-01,1.1620e-03,1.6456e-04
3.8925e+00,3.1918e-01,-7.6401e-01,1.1614e-03,1.6438e-04
3.8963e+00,3.2001e-01,-7.6374e-01,1.1608e-03,1.6421e-04
3.9000e+00,3.2084e-01,-7.6348e-01,1.1602e-03,1.6404e-04
3.9038e+00,3.2167e-01,-7.6322e-01,1.1596e-03,1.6386e-04
3.9075e+00,3.2250e-01,-7.6296e-01,1.1590e-03,1.6369e-04
3.9113e+00,3.2334e-01,-7.6270e-01,1.1584e-03,1.6352e-04
3.9150e+00,3.2417e-01,-7.6243e-01,1.1578e-03,1.6335e-04
3.9188e+00,3.2501e-01,-7.6217e-01,1.1572e-03,1.6317e-04
3.9225e+00,3.2585e-01,-7.6191e-01,1.1566e-03,1.6300e-04
3.9263e+00,3.2669e-01,-7.6165e-01,1.1560e-03,1.6283e-04
3.9300e+00,3.2753e-01,-7.6138e-01,1.1554e-03,1.6265e-04
3.9338e+00,3.2837e-01,-7.6112e-01,1.1548e-03,1.6248e-04
3.9375e+00,3.2921e-01,-7.6086e-01,1.1542e-03,1.6230e-04
3.9413e+00,3.3006e-01,-7.6059e-01,1.1536e-03,1.6213e-04
3.9450e+00,3.3090e-01,-7.6033e-01,1.1530e-03,1.6196e-04
3.9488e+00,3.3175e-01,-7.6007e-01,1.1524e-03,1.6178e-04
3.9525e+00,3.3259e-01,-7.5980e-01,1.1518e-03,1.6161e-04
3.9563e+00,3.3344e-01,-7.5954e-01,1.1512e-03,1.6144e-04
3.9600e+00,3.3429e-01,-7.5927e-01,1.1506e-03,1.6126e-04
3.9638e+00,3.3514e-01,-7.5901e-01,1.1499e-03,1.6109e-04
3.9675e+00,3.3599e-01,-7.5874e-01,1.1493e-03,1.6092e-04
3.9713e+00,3.3685e-01,-7.5848e-01,1.1487e-03,1.6074e-04
3.9750e+00,3.3770e-01,-7.5821e-01,1.1481e-03,1.6057e-04
3.9788e+00,3.3856e-01,-7.5795e-01,1.1475e-03,1.6039e-04
3.9825e+00,3.3941e-01,-7.5768e-01,1.1469e-03,1.6022e-04
3.9863e+00,3.4027e-01,-7.5741e-01,1.1463e-03,1.6005e-04
3.9900e+00,3.4113e-01,-7.5715e-01,1.1457e-03,1.5987e-04
3.9938e+00,3.4199e-01,-7.5688e-01,1.1451e-03,1.5970e-04
3.9975e+00,3.4285e-01,-7.5661e-01,1.1445e-03,1.5953e-04
4.0013e+00,3.4371e-01,-7.5635e-01,1.1439e-03,1.5935e-04
4.0050e+00,3.4458e-01,-7.5608e-01,1.1433e-03,1.5918e-04
4.0088e+00,3.4544e-01,-7.5581e-01,1.1427e-03,1.5900e-04
4.0125e+00,3.4631e-01,-7.5555e-01,1.1420e-03,1.5883e-04
4.0163e+00,3.4718e-01,-7.5528e-01,1.1414e-03,1.5866e-04
4.0200e+00,3.4804e-01,-7.5501e-01,1.1408e-03,1.5848e-04
4.0238e+00,3.4891e-01,-7.5474e-01,1.1402e-03,1.5831e-04
4.0275e+00,3.4978e-01,-7.5447e-01,1.1396e-03,1.5813e-04
4.0313e+00,3.5066e-01,-7.5421e-01,1.1390e-03,1.5796e-04
4.0350e+00,3.5153e-01,-7.5394e-01,1.1384e-03,1.5778e-04
4.0388e+00,3.5240e-01,-7.5367e-01,1.1378e-03,1.5761e-04
4.0425e+00,3.5328e-01,-7.5340e-01,1.1372e-03,1.5744e-04
4.0463e+00,3.5415e-01,-7.5313e-01,1.1365e-03,1.5726e-04
4.0500e+00,3.5503e-01,-7.5286e-01,1.1359e-03,1.5709e-04
4.0538e+00,3.5591e-01,-7.5259e-01,1.1353e-03,1.5691e-04
4.0575e+00,3.5679e-01,-7.5232e-01,1.1347e-03,1.5674e-04
4.0613e+00,3.5767e-01,-7.5205e-01,1.1341e-03,1.5656e-04
4.0650e+00,3.5855e-01,-7.5178e-01,1.1335e-03,1.5639e-04
4.0688e+00,3.5944e-01,-7.5151e-01,1.1329e-03,1.5622e-04
4.0725e+00,3.6032e-01,-7.5124e-01,1.1322e-03,1.5604e-04
4.0763e+00,3.6121e-01,-7.5097e-01,1.1316e-03,1.5587e-04
4.0800e+00,3.6209e-01,-7.5070e-01,1.1310e-03,1.5569e-04
4.0838e+00,3.6298e-01,-7.5043e-01,1.1304e-03,1.5552e-04
4.0875e+00,3.6387e-01,-7.5015e-01,1.1298e-03,1.5534e-04
4.0913e+00,3.6476e-01,-7.4988e-01,1.1292e-03,1.5517e-04
4.0950e+00,3.6565e-01,-7.4961e-01,1.1285e-03,1.5500e-04
4.0988e+00,3.6654e-01,-7.4934e-01,1.1279e-03,1.5482e-04
4.1025e+00,3.6744e-01,-7.4907e-01,1.1273e-03,1.5465e-04
4.1063e+00,3.6833e-01,-7.4879e-01,1.1267e-03,1.5447e-04
4.1100e+00,3.6923e-01,-7.4852e-01,1.1261e-03,1.5430e-04
4.1138e+00,3.7012e-01,-7.4825e-01,1.1255e-03,1.5412e-04
4.1175e+00,3.7102e-01,-7.4798e-01,1.1248e-03,1.5395e-04
4.1213e+00,3.7192e-01,-7.4770e-01,1.1242e-03,1.5377e-04
4.1250e+00,3.7282e-01,-7.4743e-01,1.1236e-03,1.5360e-04
4.1288e+00,3.7372e-01,-7.4716e-01,1.1230e-03,1.5342e-04
4.1325e+00,3.7463e-01,-7.4688e-01,1.1223e-03,1.5325e-04
4.1363e+00,3.7553e-01,-7.4661e-01,1.1217e-03,1.5307e-04
4.1400e+00,3.7643e-01,-7.4633e-01,1.1211e-03,1.5290e-04
4.1438e+00,3.7734e-01,-7.4606e-01,1.1205e-03,1.5272e-04
4.1475e+00,3.7825e-01,-7.4579e-01,1.1199e-03,1.5255e-04
4.1513e+00,3.7916e-01,-7.4551e-01,1.1192e-03,1.5238e-04
4.1550e+00,3.8007e-01,-7.4524e-01,1.1186e-03,1.5220e-04
4.1588e+00,3.8098e-01,-7.4496e-01,1.1180e-03,1.5203e-04
4.1625e+00,3.8189e-01,-7.4469e-01,1.1174e-03,1.5185e-04
4.1663e+00,3.8280e-01,-7.4441e-01,1.1168e-03,1.5168e-04
4.1700e+00,3.8372e-01,-7.4413e-01,1.1161e-03,1.5150e-04
4.1738e+00,3.8463e-01,-7.4386e-01,1.1155e-03,1.5133e-04
4.1775e+00,3.8555e-01,-7.4358e-01,1.1149e-03,1.5115e-04
4.1813e+00,3.8646e-01,-7.4331e-01,1.1143e-03,1.5098e-04
4.1850e+00,3.8738e-01,-7.4303e-01,1.1136e-03,1.5080e-04
4.1888e+00,3.8830e-01,-7.4275e-01,1.1130e-03,1.5063e-04
4.1925e+00,3.8922e-01,-7.4248e-01,1.1124e-03,1.5045e-04
4.1963e+00,3.9015e-01,-7.4220e-01,1.1118e-03,1.5028e-04
4.2000e+00,3.9107e-01,-7.4192e-01,1.1111e-03,1.5010e-04
4.2038e+00,3.9199e-01,-7.4164e-01,1.1105e-03,1.4993e-04
4.2075e+00,3.9292e-01,-7.4137e-01,1.1099e-03,1.4975e-04
4.2113e+00,3.9385e-01,-7.4109e-01,1.1092e-03,1.4958e-04
4.2150e+00,3.9477e-01,-7.4081e-01,1.1086e-03,1.4940e-04
4.2188e+00,3.9570e-01,-7.4053e-01,1.1080e-03,1.4923e-04
4.2225e+00,3.9663e-01,-7.4025e-01,1.1074e-03,1.4905e-04
4.2263e+00,3.9756e-01,-7.3998e-01,1.1067e-03,1.4888e-04
4.2300e+00,3.9850e-01,-7.3970e-01,1.1061e-03,1.4870e-04
4.2338e+00,3.9943e-01,-7.3942e-01,1.1055e-03,1.4853e-04
4.2375e+00,4.0036e-01,-7.3914e-01,1.1049e-03,1.4835e-04
4.2413e+00,4.0130e-01,-7.3886e-01,1.1042e-03,1.4818e-04
4.2450e+00,4.0224e-01,-7.3858e-01,1.1036e-03,1.4800e-04
4.2488e+00,4.0317e-01,-7.3830e-01,1.1030e-03,1.4783e-04
4.2525e+00,4.0411e-01,-7.3802e-01,1.1023e-03,1.4765e-04
4.2563e+00,4.0505e-01,-7.3774e-01,1.1017e-03,1.4748e-04
4.2600e+00,4.0599e-01,-7.3746e-01,1.1011e-03,1.4730e-04
4.2638e+00,4.0694e-01,-7.3718e-01,1.1005e-03,1.4713e-04
4.2675e+00,4.0788e-01,-7.3690e-01,1.0998e-03,1.4695e-04
4.2713e+00,4.0882e-01,-7.3662e-01,1.0992e-03,1.4678e-04
4.2750e+00,4.0977e-01,-7.3634e-01,1.0986e-03,1.4660e-04
4.2788e+00,4.1072e-01,-7.3606e-01,1.0979e-03,1.4643e-04
4.2825e+00,4.1166e-01,-7.3577e-01,1.0973e-03,1.4625e-04
4.2863e+00,4.1261e-01,-7.3549e-01,1.0967e-03,1.4608e-04
4.2900e+00,4.1356e-01,-7.3521e-01,1.0960e-03,1.4590e-04
4.2938e+00,4.1451e-01,-7.3493e-01,1.0954e-03,1.4573e-04
4.2975e+00,4.1547e-01,-7.3465e-01,1.0948e-03,1.4555e-04
4.3013e+00,4.1642e-01,-7.3436e-01,1.0941e-03,1.4538e-04
4.3050e+00,4.1737e-01,-7.3408e-01,1.0935e-03,1.4520e-04
4.3088e+00,4.1833e-01,-7.3380e-01,1.0929e-03,1.4503e-04
4.3125e+00,4.1929e-01,-7.3352e-01,1.0923e-03,1.4485e-04
4.3163e+00,4.2024e-01,-7.3323e-01,1.0916e-03,1.4468e-04
