r,m,nu,rho,P
9.9375e-01,6.1670e-03,-1.0016e+00,1.4909e-03,3.0230e-04
9.9750e-01,6.2366e-03,-1.0015e+00,1.4908e-03,3.0224e-04
1.0013e+00,6.3068e-03,-1.0014e+00,1.4906e-03,3.0217e-04
1.0050e+00,6.3775e-03,-1.0014e+00,1.4904e-03,3.0210e-04
1.0088e+00,6.4487e-03,-1.0013e+00,1.4902e-03,3.0203e-04
1.0125e+00,6.5204e-03,-1.0012e+00,1.4901e-03,3.0196e-04
1.0163e+00,6.5926e-03,-1.0011e+00,1.4899e-03,3.0189e-04
1.0200e+00,6.6654e-03,-1.0011e+00,1.4897e-03,3.0182e-04
1.0238e+00,6.7387e-03,-1.0010e+00,1.4895e-03,3.0175e-04
1.0275e+00,6.8125e-03,-1.0009e+00,1.4894e-03,3.0168e-04
1.0313e+00,6.8869e-03,-1.0008e+00,1.4892e-03,3.0161e-04
1.0350e+00,6.9618e-03,-1.0007e+00,1.4890e-03,3.0154e-04
1.0388e+00,7.0372e-03,-1.0007e+00,1.4888e-03,3.0147e-04
1.0425e+00,7.1132e-03,-1.0006e+00,1.4886e-03,3.0140e-04
1.0463e+00,7.1897e-03,-1.0005e+00,1.4885e-03,3.0133e-04
1.0500e+00,7.2668e-03,-1.0004e+00,1.4883e-03,3.0125e-04
1.0538e+00,7.3443e-03,-1.0003e+00,1.4881e-03,3.0118e-04
1.0575e+00,7.4225e-03,-1.0003e+00,1.4879e-03,3.0111e-04
1.0613e+00,7.5012e-03,-1.0002e+00,1.4877e-03,3.0104e-04
1.0650e+00,7.5804e-03,-1.0001e+00,1.4875e-03,3.0096e-04
1.0688e+00,7.6602e-03,-1.0000e+00,1.4873e-03,3.0089e-04
1.0725e+00,7.7405e-03,-9.9994e-01,1.4872e-03,3.0082e-04
1.0763e+00,7.8214e-03,-9.9986e-01,1.4870e-03,3.0074e-04
1.0800e+00,7.9029e-03,-9.9978e-01,1.4868e-03,3.0067e-04
1.0838e+00,7.9849e-03,-9.9969e-01,1.4866e-03,3.0060e-04
1.0875e+00,8.0674e-03,-9.9961e-01,1.4864e-03,3.0052e-04
1.0913e+00,8.1505e-03,-9.9953e-01,1.4862e-03,3.0045e-04
1.0950e+00,8.2342e-03,-9.9944e-01,1.4860e-03,3.0037e-04
1.0988e+00,8.3185e-03,-9.9936e-01,1.4858e-03,3.0030e-04
1.1025e+00,8.4033e-03,-9.9928e-01,1.4856e-03,3.0022e-04
1.1063e+00,8.4887e-03,-9.9919e-01,1.4854e-03,3.0015e-04
1.1100e+00,8.5746e-03,-9.9911e-01,1.4853e-03,3.0007e-04
1.1138e+00,8.6611e-03,-9.9902e-01,1.4851e-03,3.0000e-04
1.1175e+00,8.7482e-03,-9.9894e-01,1.4849e-03,2.9992e-04
1.1213e+00,8.8359e-03,-9.9885e-01,1.4847e-03,2.9984e-04
1.1250e+00,8.9241e-03,-9.9876e-01,1.4845e-03,2.9977e-04
1.1287e+00,9.0130e-03,-9.9868e-01,1.4843e-03,2.9969e-04
1.1325e+00,9.1024e-03,-9.9859e-01,1.4841e-03,2.9961e-04
1.1362e+00,9.1924e-03,-9.9850e-01,1.4839e-03,2.9954e-04
1.1400e+00,9.2829e-03,-9.9842e-01,1.4837e-03,2.9946e-04
1.1437e+00,9.3741e-03,-9.9833e-01,1.4835e-03,2.9938e-04
1.1475e+00,9.4658e-03,-9.9824e-01,1.4833e-03,2.9930e-04
1.1512e+00,9.5582e-03,-9.9815e-01,1.4831e-03,2.9922e-04
1.1550e+00,9.6511e-03,-9.9807e-01,1.4829e-03,2.9915e-04
1.1587e+00,9.7446e-03,-9.9798e-01,1.4827e-03,2.9907e-04
1.1625e+00,9.8387e-03,-9.9789e-01,1.4825e-03,2.9899e-04
1.1662e+00,9.9334e-03,-9.9780e-01,1.4823e-03,2.9891e-04
1.1700e+00,1.0029e-02,-9.9771e-01,1.4821e-03,2.9883e-04
1.1737e+00,1.0125e-02,-9.9762e-01,1.4819e-03,2.9875e-04
1.1775e+00,1.0221e-02,-9.9753e-01,1.4817e-03,2.9867e-04
1.1812e+00,1.0318e-02,-9.9744e-01,1.4815e-03,2.9859e-04
1.1850e+00,1.0416e-02,-9.9735e-01,1.4813e-03,2.9851e-04
1.1887e+00,1.0514e-02,-9.9726e-01,1.4811e-03,2.9843e-04
1.1925e+00,1.0613e-02,-9.9717e-01,1.4808e-03,2.9835e-04
1.1962e+00,1.0713e-02,-9.9708e-01,1.4806e-03,2.9827e-04
1.2000e+00,1.0813e-02,-9.9699e-01,1.4804e-03,2.9818e-04
1.2037e+00,1.0914e-02,-9.9689e-01,1.4802e-03,2.9810e-04
1.2075e+00,1.1015e-02,-9.9680e-01,1.4800e-03,2.9802e-04
1.2112e+00,1.1117e-02,-9.9671e-01,1.4798e-03,2.9794e-04
1.2150e+00,1.1220e-02,-9.9662e-01,1.4796e-03,2.9786e-04
1.2187e+00,1.1323e-02,-9.9652e-01,1.4794e-03,2.9777e-04
1.2225e+00,1.1427e-02,-9.9643e-01,1.4792e-03,2.9769e-04
1.2262e+00,1.1531e-02,-9.9634e-01,1.4790e-03,2.9761e-04
1.2300e+00,1.1636e-02,-9.9624e-01,1.4787e-03,2.9752e-04
1.2337e+00,1.1742e-02,-9.9615e-01,1.4785e-03,2.9744e-04
1.2375e+00,1.1848e-02,-9.9606e-01,1.4783e-03,2.9736e-04
1.2412e+00,1.1955e-02,-9.9596e-01,1.4781e-03,2.9727e-04
1.2450e+00,1.2063e-02,-9.9587e-01,1.4779e-03,2.9719e-04
1.2487e+00,1.2171e-02,-9.9577e-01,1.4777e-03,2.9710e-04
1.2525e+00,1.2280e-02,-9.9568e-01,1.4774e-03,2.9702e-04
1.2562e+00,1.2390e-02,-9.9558e-01,1.4772e-03,2.9693e-04
1.2600e+00,1.2500e-02,-9.9548e-01,1.4770e-03,2.9685e-04
1.2637e+00,1.2611e-02,-9.9539e-01,1.4768e-03,2.9676e-04
1.2675e+00,1.2722e-02,-9.9529e-01,1.4766e-03,2.9668e-04
1.2712e+00,1.2834e-02,-9.9519e-01,1.4764e-03,2.9659e-04
