r,m,nu,rho,P
5.5500e-01,9.9016e-04,-7.0154e-01,1.3804e-03,1.9106e-04
5.5875e-01,1.0103e-03,-7.0150e-01,1.3803e-03,1.9104e-04
5.6250e-01,1.0308e-03,-7.0147e-01,1.3802e-03,1.9101e-04
5.6625e-01,1.0515e-03,-7.0143e-01,1.3801e-03,1.9098e-04
5.7000e-01,1.0725e-03,-7.0140e-01,1.3801e-03,1.9096e-04
5.7375e-01,1.0937e-03,-7.0136e-01,1.3800e-03,1.9093e-04
5.7750e-01,1.1153e-03,-7.0133e-01,1.3799e-03,1.9090e-04
5.8125e-01,1.1371e-03,-7.0129e-01,1.3798e-03,1.9087e-04
5.8500e-01,1.1592e-03,-7.0126e-01,1.3797e-03,1.9084e-04
5.8875e-01,1.1816e-03,-7.0122e-01,1.3796e-03,1.9082e-04
5.9250e-01,1.2043e-03,-7.0118e-01,1.3796e-03,1.9079e-04
5.9625e-01,1.2273e-03,-7.0115e-01,1.3795e-03,1.9076e-04
6.0000e-01,1.2505e-03,-7.0111e-01,1.3794e-03,1.9073e-04
6.0375e-01,1.2741e-03,-7.0107e-01,1.3793e-03,1.9070e-04
6.0750e-01,1.2979e-03,-7.0104e-01,1.3792e-03,1.9067e-04
6.1125e-01,1.3220e-03,-7.0100e-01,1.3791e-03,1.9064e-04
6.1500e-01,1.3465e-03,-7.0096e-01,1.3790e-03,1.9061e-04
6.1875e-01,1.3712e-03,-7.0092e-01,1.3789e-03,1.9058e-04
6.2250e-01,1.3962e-03,-7.0088e-01,1.3789e-03,1.9055e-04
6.2625e-01,1.4216e-03,-7.0085e-01,1.3788e-03,1.9052e-04
6.3000e-01,1.4472e-03,-7.0081e-01,1.3787e-03,1.9049e-04
6.3375e-01,1.4731e-03,-7.0077e-01,1.3786e-03,1.9046e-04
6.3750e-01,1.4994e-03,-7.0073e-01,1.3785e-03,1.9043e-04
6.4125e-01,1.5259e-03,-7.0069e-01,1.3784e-03,1.9040e-04
6.4500e-01,1.5528e-03,-7.0065e-01,1.3783e-03,1.9037e-04
6.4875e-01,1.5800e-03,-7.0061e-01,1.3782e-03,1.9034e-04
6.5250e-01,1.6075e-03,-7.0057e-01,1.3781e-03,1.9030e-04
6.5625e-01,1.6353e-03,-7.0053e-01,1.3780e-03,1.9027e-04
6.6000e-01,1.6634e-03,-7.0049e-01,1.3779e-03,1.9024e-04
6.6375e-01,1.6918e-03,-7.0045e-01,1.3779e-03,1.9021e-04
6.6750e-01,1.7206e-03,-7.0041e-01,1.3778e-03,1.9018e-04
6.7125e-01,1.7497e-03,-7.0037e-01,1.3777e-03,1.9014e-04
6.7500e-01,1.7791e-03,-7.0032e-01,1.3776e-03,1.9011e-04
6.7875e-01,1.8089e-03,-7.0028e-01,1.3775e-03,1.9008e-04
6.8250e-01,1.8389e-03,-7.0024e-01,1.3774e-03,1.9005e-04
6.8625e-01,1.8693e-03,-7.0020e-01,1.3773e-03,1.9001e-04
6.9000e-01,1.9001e-03,-7.0016e-01,1.3772e-03,1.8998e-04
6.9375e-01,1.9311e-03,-7.0011e-01,1.3771e-03,1.8995e-04
6.9750e-01,1.9625e-03,-7.0007e-01,1.3770e-03,1.8991e-04
7.0125e-01,1.9943e-03,-7.0003e-01,1.3769e-03,1.8988e-04
7.0500e-01,2.0263e-03,-6.9998e-01,1.3768e-03,1.8985e-04
7.0875e-01,2.0588e-03,-6.9994e-01,1.3767e-03,1.8981e-04
7.1250e-01,2.0915e-03,-6.9990e-01,1.3766e-03,1.8978e-04
7.1625e-01,2.1246e-03,-6.9985e-01,1.3765e-03,1.8974e-04
7.2000e-01,2.1581e-03,-6.9981e-01,1.3764e-03,1.8971e-04
7.2375e-01,2.1919e-03,-6.9976e-01,1.3763e-03,1.8967e-04
7.2750e-01,2.2260e-03,-6.9972e-01,1.3762e-03,1.8964e-04
7.3125e-01,2.2605e-03,-6.9967e-01,1.3761e-03,1.8960e-04
7.3500e-01,2.2954e-03,-6.9963e-01,1.3760e-03,1.8957e-04
7.3875e-01,2.3306e-03,-6.9958e-01,1.3758e-03,1.8953e-04
7.4250e-01,2.3661e-03,-6.9954e-01,1.3757e-03,1.8950e-04
7.4625e-01,2.4021e-03,-6.9949e-01,1.3756e-03,1.8946e-04
7.5000e-01,2.4383e-03,-6.9945e-01,1.3755e-03,1.8942e-04
7.5375e-01,2.4750e-03,-6.9940e-01,1.3754e-03,1.8939e-04
7.5750e-01,2.5120e-03,-6.9935e-01,1.3753e-03,1.8935e-04
7.6125e-01,2.5494e-03,-6.9931e-01,1.3752e-03,1.8932e-04
7.6500e-01,2.5871e-03,-6.9926e-01,1.3751e-03,1.8928e-04
7.6875e-01,2.6252e-03,-6.9921e-01,1.3750e-03,1.8924e-04
7.7250e-01,2.6637e-03,-6.9917e-01,1.3749e-03,1.8920e-04
7.7625e-01,2.7025e-03,-6.9912e-01,1.3748e-03,1.8917e-04
7.8000e-01,2.7418e-03,-6.9907e-01,1.3747e-03,1.8913e-04
7.8375e-01,2.7814e-03,-6.9902e-01,1.3745e-03,1.8909e-04
7.8750e-01,2.8213e-03,-6.9897e-01,1.3744e-03,1.8905e-04
7.9125e-01,2.8617e-03,-6.9892e-01,1.3743e-03,1.8902e-04
7.9500e-01,2.9024e-03,-6.9888e-01,1.3742e-03,1.8898e-04
7.9875e-01,2.9435e-03,-6.9883e-01,1.3741e-03,1.8894e-04
8.0250e-01,2.9850e-03,-6.9878e-01,1.3740e-03,1.8890e-04
8.0625e-01,3.0269e-03,-6.9873e-01,1.3739e-03,1.8886e-04
8.1000e-01,3.0692e-03,-6.9868e-01,1.3737e-03,1.8882e-04
8.1375e-01,3.1119e-03,-6.9863e-01,1.3736e-03,1.8878e-04
8.1750e-01,3.1549e-03,-6.9858e-01,1.3735e-03,1.8875e-04
8.2125e-01,3.1984e-03,-6.9853e-01,1.3734e-03,1.8871e-04
8.2500e-01,3.2422e-03,-6.9848e-01,1.3733e-03,1.8867e-04
8.2875e-01,3.2865e-03,-6.9843e-01,1.3732e-03,1.8863e-04
8.3250e-01,3.3311e-03,-6.9837e-01,1.3730e-03,1.8859e-04
8.3625e-01,3.3762e-03,-6.9832e-01,1.3729e-03,1.8855e-04
8.4000e-01,3.4216e-03,-6.9827e-01,1.3728e-03,1.8851e-04
8.4375e-01,3.4675e-03,-6.9822e-01,1.3727e-03,1.8847e-04
8.4750e-01,3.5137e-03,-6.9817e-01,1.3726e-03,1.8843e-04
8.5125e-01,3.5604e-03,-6.9812e-01,1.3724e-03,1.8838e-04
8.5500e-01,3.6075e-03,-6.9806e-01,1.3723e-03,1.8834e-04
8.5875e-01,3.6549e-03,-6.9801e-01,1.3722e-03,1.8830e-04
8.6250e-01,3.7028e-03,-6.9796e-01,1.3721e-03,1.8826e-04
8.6625e-01,3.7511e-03,-6.9790e-01,1.3720e-03,1.8822e-04
8.7000e-01,3.7999e-03,-6.9785e-01,1.3718e-03,1.8818e-04
8.7375e-01,3.8490e-03,-6.9780e-01,1.3717e-03,1.8814e-04
8.7750e-01,3.8986e-03,-6.9774e-01,1.3716e-03,1.8809e-04
8.8125e-01,3.9485e-03,-6.9769e-01,1.3715e-03,1.8805e-04
8.8500e-01,3.9989e-03,-6.9763e-01,1.3713e-03,1.8801e-04
8.8875e-01,4.0498e-03,-6.9758e-01,1.3712e-03,1.8797e-04
8.9250e-01,4.1010e-03,-6.9752e-01,1.3711e-03,1.8792e-04
8.9625e-01,4.1527e-03,-6.9747e-01,1.3709e-03,1.8788e-04
9.0000e-01,4.2048e-03,-6.9741e-01,1.3708e-03,1.8784e-04
9.0375e-01,4.2573e-03,-6.9736e-01,1.3707e-03,1.8779e-04
9.0750e-01,4.3103e-03,-6.9730e-01,1.3706e-03,1.8775e-04
9.1125e-01,4.3637e-03,-6.9725e-01,1.3704e-03,1.8771e-04
9.1500e-01,4.4176e-03,-6.9719e-01,1.3703e-03,1.8766e-04
9.1875e-01,4.4719e-03,-6.9713e-01,1.3702e-03,1.8762e-04
9.2250e-01,4.5266e-03,-6.9708e-01,1.3700e-03,1.8758e-04
9.2625e-01,4.5817e-03,-6.9702e-01,1.3699e-03,1.8753e-04
9.3000e-01,4.6373e-03,-6.9696e-01,1.3698e-03,1.8749e-04
9.3375e-01,4.6934e-03,-6.9691e-01,1.3696e-03,1.8744e-04
9.3750e-01,4.7499e-03,-6.9685e-01,1.3695e-03,1.8740e-04
9.4125e-01,4.8068e-03,-6.9679e-01,1.3694e-03,1.8735e-04
9.4500e-01,4.8642e-03,-6.9673e-01,1.3692e-03,1.8731e-04
9.4875e-01,4.9221e-03,-6.9668e-01,1.3691e-03,1.8726e-04
9.5250e-01,4.9804e-03,-6.9662e-01,1.3690e-03,1.8722e-04
9.5625e-01,5.0391e-03,-6.9656e-01,1.3688e-03,1.8717e-04
9.6000e-01,5.0984e-03,-6.9650e-01,1.3687e-03,1.8713e-04
9.6375e-01,5.1580e-03,-6.9644e-01,1.3686e-03,1.8708e-04
9.6750e-01,5.2182e-03,-6.9638e-01,1.3684e-03,1.8703e-04
9.7125e-01,5.2787e-03,-6.9632e-01,1.3683e-03,1.8699e-04
9.7500e-01,5.3398e-03,-6.9626e-01,1.3681e-03,1.8694e-04
9.7875e-01,5.4013e-03,-6.9620e-01,1.3680e-03,1.8689e-04
9.8250e-01,5.4633e-03,-6.9614e-01,1.3679e-03,1.8685e-04
9.8625e-01,5.5258e-03,-6.9608e-01,1.3677e-03,1.8680e-04
9.9000e-01,5.5887e-03,-6.9602e-01,1.3676e-03,1.8675e-04
9.9375e-01,5.6521e-03,-6.9596e-01,1.3674e-03,1.8670e-04
9.9750e-01,5.7160e-03,-6.9590e-01,1.3673e-03,1.8666e-04
1.0013e+00,5.7803e-03,-6.9584e-01,1.3672e-03,1.8661e-04
1.0050e+00,5.8451e-03,-6.9577e-01,1.3670e-03,1.8656e-04
1.0088e+00,5.9105e-03,-6.9571e-01,1.3669e-03,1.8651e-04
1.0125e+00,5.9762e-03,-6.9565e-01,1.3667e-03,1.8647e-04
1.0163e+00,6.0425e-03,-6.9559e-01,1.3666e-03,1.8642e-04
1.0200e+00,6.1093e-03,-6.9553e-01,1.3664e-03,1.8637e-04
1.0238e+00,6.1765e-03,-6.9546e-01,1.3663e-03,1.8632e-04
1.0275e+00,6.2442e-03,-6.9540e-01,1.3661e-03,1.8627e-04
1.0313e+00,6.3124e-03,-6.9534e-01,1.3660e-03,1.8622e-04
1.0350e+00,6.3811e-03,-6.9527e-01,1.3659e-03,1.8617e-04
1.0388e+00,6.4503e-03,-6.9521e-01,1.3657e-03,1.8612e-04
1.0425e+00,6.5200e-03,-6.9514e-01,1.3656e-03,1.8607e-04
1.0463e+00,6.5902e-03,-6.9508e-01,1.3654e-03,1.8602e-04
1.0500e+00,6.6609e-03,-6.9502e-01,1.3653e-03,1.8597e-04
1.0538e+00,6.7321e-03,-6.9495e-01,1.3651e-03,1.8592e-04
1.0575e+00,6.8037e-03,-6.9489e-01,1.3650e-03,1.8587e-04
1.0613e+00,6.8759e-03,-6.9482e-01,1.3648e-03,1.8582e-04
1.0650e+00,6.9486e-03,-6.9476e-01,1.3647e-03,1.8577e-04
1.0688e+00,7.0218e-03,-6.9469e-01,1.3645e-03,1.8572e-04
1.0725e+00,7.0955e-03,-6.9462e-01,1.3644e-03,1.8567e-04
1.0763e+00,7.1697e-03,-6.9456e-01,1.3642e-03,1.8562e-04
1.0800e+00,7.2444e-03,-6.9449e-01,1.3640e-03,1.8557e-04
1.0838e+00,7.3197e-03,-6.9443e-01,1.3639e-03,1.8552e-04
1.0875e+00,7.3954e-03,-6.9436e-01,1.3637e-03,1.8546e-04
1.0913e+00,7.4717e-03,-6.9429e-01,1.3636e-03,1.8541e-04
1.0950e+00,7.5485e-03,-6.9423e-01,1.3634e-03,1.8536e-04
1.0988e+00,7.6257e-03,-6.9416e-01,1.3633e-03,1.8531e-04
1.1025e+00,7.7036e-03,-6.9409e-01,1.3631e-03,1.8526e-04
1.1063e+00,7.7819e-03,-6.9402e-01,1.3630e-03,1.8520e-04
1.1100e+00,7.8608e-03,-6.9395e-01,1.3628e-03,1.8515e-04
1.1138e+00,7.9402e-03,-6.9389e-01,1.3626e-03,1.8510e-04
1.1175e+00,8.0201e-03,-6.9382e-01,1.3625e-03,1.8504e-04
