r,m,nu,rho,P
1.0838e+00,5.6546e-03,-6.0958e-01,1.0528e-03,1.1686e-04
1.0875e+00,5.7130e-03,-6.0954e-01,1.0527e-03,1.1683e-04
1.0913e+00,5.7719e-03,-6.0949e-01,1.0525e-03,1.1681e-04
1.0950e+00,5.8312e-03,-6.0944e-01,1.0524e-03,1.1678e-04
1.0988e+00,5.8908e-03,-6.0939e-01,1.0523e-03,1.1675e-04
1.1025e+00,5.9509e-03,-6.0934e-01,1.0521e-03,1.1672e-04
1.1063e+00,6.0114e-03,-6.0929e-01,1.0520e-03,1.1669e-04
1.1100e+00,6.0722e-03,-6.0924e-01,1.0519e-03,1.1666e-04
1.1138e+00,6.1335e-03,-6.0919e-01,1.0517e-03,1.1663e-04
1.1175e+00,6.1952e-03,-6.0914e-01,1.0516e-03,1.1660e-04
1.1213e+00,6.2573e-03,-6.0909e-01,1.0515e-03,1.1657e-04
1.1250e+00,6.3198e-03,-6.0904e-01,1.0513e-03,1.1654e-04
1.1287e+00,6.3827e-03,-6.0899e-01,1.0512e-03,1.1651e-04
1.1325e+00,6.4460e-03,-6.0894e-01,1.0510e-03,1.1649e-04
1.1362e+00,6.5097e-03,-6.0889e-01,1.0509e-03,1.1646e-04
1.1400e+00,6.5739e-03,-6.0884e-01,1.0508e-03,1.1643e-04
1.1437e+00,6.6384e-03,-6.0879e-01,1.0506e-03,1.1640e-04
1.1475e+00,6.7034e-03,-6.0873e-01,1.0505e-03,1.1637e-04
1.1512e+00,6.7688e-03,-6.0868e-01,1.0503e-03,1.1634e-04
1.1550e+00,6.8346e-03,-6.0863e-01,1.0502e-03,1.1631e-04
1.1587e+00,6.9008e-03,-6.0858e-01,1.0500e-03,1.1628e-04
1.1625e+00,6.9675e-03,-6.0853e-01,1.0499e-03,1.1625e-04
1.1662e+00,7.0346e-03,-6.0848e-01,1.0498e-03,1.1622e-04
1.1700e+00,7.1021e-03,-6.0842e-01,1.0496e-03,1.1618e-04
1.1737e+00,7.1700e-03,-6.0837e-01,1.0495e-03,1.1615e-04
1.1775e+00,7.2383e-03,-6.0832e-01,1.0493e-03,1.1612e-04
1.1812e+00,7.3071e-03,-6.0827e-01,1.0492e-03,1.1609e-04
1.1850e+00,7.3763e-03,-6.0821e-01,1.0490e-03,1.1606e-04
1.1887e+00,7.4459e-03,-6.0816e-01,1.0489e-03,1.1603e-04
1.1925e+00,7.5160e-03,-6.0811e-01,1.0487e-03,1.1600e-04
1.1962e+00,7.5865e-03,-6.0805e-01,1.0486e-03,1.1597e-04
1.2000e+00,7.6574e-03,-6.0800e-01,1.0485e-03,1.1594e-04
1.2037e+00,7.7288e-03,-6.0795e-01,1.0483e-03,1.1591e-04
1.2075e+00,7.8006e-03,-6.0789e-01,1.0482e-03,1.1587e-04
1.2112e+00,7.8728e-03,-6.0784e-01,1.0480e-03,1.1584e-04
1.2150e+00,7.9455e-03,-6.0778e-01,1.0479e-03,1.1581e-04
1.2187e+00,8.0186e-03,-6.0773e-01,1.0477e-03,1.1578e-04
1.2225e+00,8.0922e-03,-6.0767e-01,1.0476e-03,1.1575e-04
1.2262e+00,8.1662e-03,-6.0762e-01,1.0474e-03,1.1572e-04
1.2300e+00,8.2406e-03,-6.0756e-01,1.0473e-03,1.1568e-04
1.2337e+00,8.3155e-03,-6.0751e-01,1.0471e-03,1.1565e-04
1.2375e+00,8.3908e-03,-6.0745e-01,1.0470e-03,1.1562e-04
1.2412e+00,8.4666e-03,-6.0740e-01,1.0468e-03,1.1559e-04
1.2450e+00,8.5428e-03,-6.0734e-01,1.0467e-03,1.1556e-04
1.2487e+00,8.6195e-03,-6.0729e-01,1.0465e-03,1.1552e-04
1.2525e+00,8.6966e-03,-6.0723e-01,1.0463e-03,1.1549e-04
1.2562e+00,8.7742e-03,-6.0718e-01,1.0462e-03,1.1546e-04
1.2600e+00,8.8523e-03,-6.0712e-01,1.0460e-03,1.1543e-04
1.2637e+00,8.9307e-03,-6.0706e-01,1.0459e-03,1.1539e-04
1.2675e+00,9.0097e-03,-6.0701e-01,1.0457e-03,1.1536e-04
