r,m,nu,rho,P
9.5250e-01,5.7356e-03,-7.4801e-01,1.5764e-03,2.3803e-04
9.5625e-01,5.8032e-03,-7.4794e-01,1.5762e-03,2.3796e-04
9.6000e-01,5.8714e-03,-7.4787e-01,1.5761e-03,2.3790e-04
9.6375e-01,5.9401e-03,-7.4780e-01,1.5759e-03,2.3784e-04
9.6750e-01,6.0094e-03,-7.4773e-01,1.5757e-03,2.3777e-04
9.7125e-01,6.0792e-03,-7.4765e-01,1.5756e-03,2.3771e-04
9.7500e-01,6.1495e-03,-7.4758e-01,1.5754e-03,2.3764e-04
9.7875e-01,6.2203e-03,-7.4751e-01,1.5752e-03,2.3758e-04
9.8250e-01,6.2917e-03,-7.4744e-01,1.5751e-03,2.3751e-04
9.8625e-01,6.3636e-03,-7.4737e-01,1.5749e-03,2.3745e-04
9.9000e-01,6.4361e-03,-7.4730e-01,1.5747e-03,2.3738e-04
9.9375e-01,6.5091e-03,-7.4722e-01,1.5746e-03,2.3732e-04
9.9750e-01,6.5826e-03,-7.4715e-01,1.5744e-03,2.3725e-04
1.0013e+00,6.6567e-03,-7.4708e-01,1.5742e-03,2.3719e-04
1.0050e+00,6.7314e-03,-7.4700e-01,1.5741e-03,2.3712e-04
1.0088e+00,6.8066e-03,-7.4693e-01,1.5739e-03,2.3705e-04
1.0125e+00,6.8823e-03,-7.4686e-01,1.5737e-03,2.3699e-04
1.0163e+00,6.9586e-03,-7.4678e-01,1.5736e-03,2.3692e-04
1.0200e+00,7.0355e-03,-7.4671e-01,1.5734e-03,2.3685e-04
1.0238e+00,7.1129e-03,-7.4663e-01,1.5732e-03,2.3678e-04
1.0275e+00,7.1909e-03,-7.4656e-01,1.5731e-03,2.3672e-04
1.0313e+00,7.2694e-03,-7.4648e-01,1.5729e-03,2.3665e-04
1.0350e+00,7.3485e-03,-7.4641e-01,1.5727e-03,2.3658e-04
1.0388e+00,7.4282e-03,-7.4633e-01,1.5725e-03,2.3651e-04
1.0425e+00,7.5084e-03,-7.4626e-01,1.5724e-03,2.3644e-04
1.0463e+00,7.5892e-03,-7.4618e-01,1.5722e-03,2.3637e-04
1.0500e+00,7.6706e-03,-7.4610e-01,1.5720e-03,2.3631e-04
1.0538e+00,7.7526e-03,-7.4603e-01,1.5718e-03,2.3624e-04
1.0575e+00,7.8351e-03,-7.4595e-01,1.5717e-03,2.3617e-04
1.0613e+00,7.9182e-03,-7.4587e-01,1.5715e-03,2.3610e-04
1.0650e+00,8.0019e-03,-7.4579e-01,1.5713e-03,2.3603e-04
1.0688e+00,8.0862e-03,-7.4572e-01,1.5711e-03,2.3596e-04
