r,m,nu,rho,P
6.7875e-01,1.7431e-03,-6.9516e-01,1.3278e-03,1.9001e-04
6.8250e-01,1.7721e-03,-6.9512e-01,1.3278e-03,1.8998e-04
6.8625e-01,1.8014e-03,-6.9508e-01,1.3277e-03,1.8994e-04
6.9000e-01,1.8311e-03,-6.9504e-01,1.3276e-03,1.8991e-04
6.9375e-01,1.8610e-03,-6.9500e-01,1.3275e-03,1.8988e-04
6.9750e-01,1.8913e-03,-6.9496e-01,1.3274e-03,1.8985e-04
7.0125e-01,1.9219e-03,-6.9491e-01,1.3273e-03,1.8982e-04
7.0500e-01,1.9528e-03,-6.9487e-01,1.3273e-03,1.8979e-04
7.0875e-01,1.9840e-03,-6.9483e-01,1.3272e-03,1.8975e-04
7.1250e-01,2.0156e-03,-6.9479e-01,1.3271e-03,1.8972e-04
7.1625e-01,2.0475e-03,-6.9474e-01,1.3270e-03,1.8969e-04
7.2000e-01,2.0798e-03,-6.9470e-01,1.3269e-03,1.8966e-04
7.2375e-01,2.1124e-03,-6.9466e-01,1.3268e-03,1.8962e-04
7.2750e-01,2.1453e-03,-6.9461e-01,1.3267e-03,1.8959e-04
7.3125e-01,2.1785e-03,-6.9457e-01,1.3267e-03,1.8956e-04
7.3500e-01,2.2121e-03,-6.9453e-01,1.3266e-03,1.8952e-04
7.3875e-01,2.2461e-03,-6.9448e-01,1.3265e-03,1.8949e-04
7.4250e-01,2.2804e-03,-6.9444e-01,1.3264e-03,1.8946e-04
7.4625e-01,2.3150e-03,-6.9439e-01,1.3263e-03,1.8942e-04
7.5000e-01,2.3500e-03,-6.9435e-01,1.3262e-03,1.8939e-04
7.5375e-01,2.3853e-03,-6.9430e-01,1.3261e-03,1.8935e-04
7.5750e-01,2.4210e-03,-6.9426e-01,1.3260e-03,1.8932e-04
7.6125e-01,2.4570e-03,-6.9421e-01,1.3259e-03,1.8929e-04
7.6500e-01,2.4934e-03,-6.9417e-01,1.3258e-03,1.8925e-04
7.6875e-01,2.5302e-03,-6.9412e-01,1.3258e-03,1.8922e-04
7.7250e-01,2.5673e-03,-6.9407e-01,1.3257e-03,1.8918e-04
7.7625e-01,2.6047e-03,-6.9403e-01,1.3256e-03,1.8915e-04
7.8000e-01,2.6425e-03,-6.9398e-01,1.3255e-03,1.8911e-04
7.8375e-01,2.6807e-03,-6.9393e-01,1.3254e-03,1.8907e-04
7.8750e-01,2.7193e-03,-6.9389e-01,1.3253e-03,1.8904e-04
7.9125e-01,2.7582e-03,-6.9384e-01,1.3252e-03,1.8900e-04
7.9500e-01,2.7975e-03,-6.9379e-01,1.3251e-03,1.8897e-04
7.9875e-01,2.8371e-03,-6.9374e-01,1.3250e-03,1.8893e-04
8.0250e-01,2.8771e-03,-6.9370e-01,1.3249e-03,1.8889e-04
8.0625e-01,2.9175e-03,-6.9365e-01,1.3248e-03,1.8886e-04
8.1000e-01,2.9583e-03,-6.9360e-01,1.3247e-03,1.8882e-04
8.1375e-01,2.9995e-03,-6.9355e-01,1.3246e-03,1.8878e-04
8.1750e-01,3.0410e-03,-6.9350e-01,1.3245e-03,1.8875e-04
8.2125e-01,3.0829e-03,-6.9345e-01,1.3244e-03,1.8871e-04
8.2500e-01,3.1252e-03,-6.9340e-01,1.3243e-03,1.8867e-04
8.2875e-01,3.1678e-03,-6.9335e-01,1.3242e-03,1.8864e-04
8.3250e-01,3.2109e-03,-6.9330e-01,1.3241e-03,1.8860e-04
8.3625e-01,3.2543e-03,-6.9325e-01,1.3240e-03,1.8856e-04
8.4000e-01,3.2981e-03,-6.9320e-01,1.3239e-03,1.8852e-04
8.4375e-01,3.3424e-03,-6.9315e-01,1.3238e-03,1.8848e-04
8.4750e-01,3.3870e-03,-6.9310e-01,1.3237e-03,1.8845e-04
8.5125e-01,3.4320e-03,-6.9305e-01,1.3236e-03,1.8841e-04
8.5500e-01,3.4774e-03,-6.9300e-01,1.3235e-03,1.8837e-04
