r,m,nu,rho,P
1.0088e+00,8.3335e-03,-8.3999e-01,1.9288e-03,3.5675e-04
1.0125e+00,8.4263e-03,-8.3989e-01,1.9286e-03,3.5664e-04
1.0163e+00,8.5199e-03,-8.3980e-01,1.9284e-03,3.5652e-04
1.0200e+00,8.6141e-03,-8.3970e-01,1.9283e-03,3.5641e-04
1.0238e+00,8.7089e-03,-8.3960e-01,1.9281e-03,3.5630e-04
1.0275e+00,8.8045e-03,-8.3950e-01,1.9279e-03,3.5619e-04
1.0313e+00,8.9008e-03,-8.3940e-01,1.9277e-03,3.5607e-04
1.0350e+00,8.9977e-03,-8.3930e-01,1.9275e-03,3.5596e-04
1.0388e+00,9.0954e-03,-8.3920e-01,1.9274e-03,3.5585e-04
1.0425e+00,9.1937e-03,-8.3910e-01,1.9272e-03,3.5573e-04
1.0463e+00,9.2928e-03,-8.3900e-01,1.9270e-03,3.5562e-04
1.0500e+00,9.3925e-03,-8.3890e-01,1.9268e-03,3.5550e-04
1.0538e+00,9.4930e-03,-8.3880e-01,1.9266e-03,3.5539e-04
1.0575e+00,9.5942e-03,-8.3870e-01,1.9265e-03,3.5527e-04
1.0613e+00,9.6960e-03,-8.3860e-01,1.9263e-03,3.5516e-04
1.0650e+00,9.7986e-03,-8.3850e-01,1.9261e-03,3.5504e-04
1.0688e+00,9.9019e-03,-8.3839e-01,1.9259e-03,3.5492e-04
1.0725e+00,1.0006e-02,-8.3829e-01,1.9257e-03,3.5481e-04
1.0763e+00,1.0111e-02,-8.3819e-01,1.9255e-03,3.5469e-04
1.0800e+00,1.0216e-02,-8.3808e-01,1.9253e-03,3.5457e-04
1.0838e+00,1.0322e-02,-8.3798e-01,1.9252e-03,3.5445e-04
1.0875e+00,1.0429e-02,-8.3788e-01,1.9250e-03,3.5433e-04
1.0913e+00,1.0537e-02,-8.3777e-01,1.9248e-03,3.5421e-04
1.0950e+00,1.0645e-02,-8.3767e-01,1.9246e-03,3.5409e-04
1.0988e+00,1.0754e-02,-8.3756e-01,1.9244e-03,3.5397e-04
1.1025e+00,1.0864e-02,-8.3745e-01,1.9242e-03,3.5385e-04
1.1063e+00,1.0975e-02,-8.3735e-01,1.9240e-03,3.5373e-04
1.1100e+00,1.1086e-02,-8.3724e-01,1.9238e-03,3.5361e-04
1.1138e+00,1.1198e-02,-8.3714e-01,1.9236e-03,3.5349e-04
1.1175e+00,1.1311e-02,-8.3703e-01,1.9234e-03,3.5337e-04
1.1213e+00,1.1425e-02,-8.3692e-01,1.9232e-03,3.5325e-04
1.1250e+00,1.1539e-02,-8.3681e-01,1.9231e-03,3.5312e-04
1.1287e+00,1.1654e-02,-8.3670e-01,1.9229e-03,3.5300e-04
1.1325e+00,1.1770e-02,-8.3660e-01,1.9227e-03,3.5288e-04
1.1362e+00,1.1886e-02,-8.3649e-01,1.9225e-03,3.5275e-04
1.1400e+00,1.2004e-02,-8.3638e-01,1.9223e-03,3.5263e-04
