r,m,nu,rho,P
1.1250e+00,8.2448e-03,-7.0286e-01,1.3739e-03,1.9644e-04
1.1287e+00,8.3270e-03,-7.0279e-01,1.3737e-03,1.9639e-04
1.1325e+00,8.4097e-03,-7.0272e-01,1.3736e-03,1.9633e-04
1.1362e+00,8.4930e-03,-7.0265e-01,1.3735e-03,1.9628e-04
1.1400e+00,8.5769e-03,-7.0258e-01,1.3733e-03,1.9622e-04
1.1437e+00,8.6612e-03,-7.0251e-01,1.3732e-03,1.9616e-04
1.1475e+00,8.7462e-03,-7.0243e-01,1.3730e-03,1.9611e-04
1.1512e+00,8.8316e-03,-7.0236e-01,1.3729e-03,1.9605e-04
1.1550e+00,8.9177e-03,-7.0229e-01,1.3727e-03,1.9599e-04
1.1587e+00,9.0042e-03,-7.0222e-01,1.3726e-03,1.9594e-04
1.1625e+00,9.0914e-03,-7.0214e-01,1.3724e-03,1.9588e-04
1.1662e+00,9.1790e-03,-7.0207e-01,1.3723e-03,1.9582e-04
1.1700e+00,9.2673e-03,-7.0200e-01,1.3722e-03,1.9576e-04
1.1737e+00,9.3561e-03,-7.0192e-01,1.3720e-03,1.9571e-04
1.1775e+00,9.4454e-03,-7.0185e-01,1.3719e-03,1.9565e-04
1.1812e+00,9.5353e-03,-7.0178e-01,1.3717e-03,1.9559e-04
1.1850e+00,9.6258e-03,-7.0170e-01,1.3716e-03,1.9553e-04
1.1887e+00,9.7169e-03,-7.0163e-01,1.3714e-03,1.9547e-04
1.1925e+00,9.8085e-03,-7.0155e-01,1.3713e-03,1.9542e-04
1.1962e+00,9.9006e-03,-7.0148e-01,1.3711e-03,1.9536e-04
1.2000e+00,9.9934e-03,-7.0140e-01,1.3710e-03,1.9530e-04
1.2037e+00,1.0087e-02,-7.0133e-01,1.3708e-03,1.9524e-04
1.2075e+00,1.0181e-02,-7.0125e-01,1.3707e-03,1.9518e-04
1.2112e+00,1.0275e-02,-7.0117e-01,1.3705e-03,1.9512e-04
1.2150e+00,1.0370e-02,-7.0110e-01,1.3703e-03,1.9506e-04
1.2187e+00,1.0466e-02,-7.0102e-01,1.3702e-03,1.9500e-04
1.2225e+00,1.0562e-02,-7.0095e-01,1.3700e-03,1.9494e-04
1.2262e+00,1.0659e-02,-7.0087e-01,1.3699e-03,1.9488e-04
1.2300e+00,1.0756e-02,-7.0079e-01,1.3697e-03,1.9482e-04
1.2337e+00,1.0854e-02,-7.0071e-01,1.3696e-03,1.9476e-04
1.2375e+00,1.0953e-02,-7.0064e-01,1.3694e-03,1.9470e-04
1.2412e+00,1.1052e-02,-7.0056e-01,1.3693e-03,1.9464e-04
1.2450e+00,1.1151e-02,-7.0048e-01,1.3691e-03,1.9458e-04
1.2487e+00,1.1252e-02,-7.0040e-01,1.3689e-03,1.9452e-04
1.2525e+00,1.1353e-02,-7.0032e-01,1.3688e-03,1.9445e-04
1.2562e+00,1.1454e-02,-7.0024e-01,1.3686e-03,1.9439e-04
1.2600e+00,1.1556e-02,-7.0017e-01,1.3685e-03,1.9433e-04
1.2637e+00,1.1659e-02,-7.0009e-01,1.3683e-03,1.9427e-04
1.2675e+00,1.1762e-02,-7.0001e-01,1.3682e-03,1.9421e-04
