r,m,nu,rho,P
5.6250e-01,7.5757e-04,-6.0647e-01,1.0143e-03,1.1583e-04
5.6625e-01,7.7279e-04,-6.0645e-01,1.0142e-03,1.1581e-04
5.7000e-01,7.8822e-04,-6.0642e-01,1.0142e-03,1.1580e-04
5.7375e-01,8.0385e-04,-6.0640e-01,1.0141e-03,1.1579e-04
5.7750e-01,8.1968e-04,-6.0637e-01,1.0141e-03,1.1577e-04
5.8125e-01,8.3572e-04,-6.0635e-01,1.0140e-03,1.1576e-04
5.8500e-01,8.5197e-04,-6.0632e-01,1.0139e-03,1.1574e-04
5.8875e-01,8.6842e-04,-6.0630e-01,1.0139e-03,1.1573e-04
5.9250e-01,8.8509e-04,-6.0627e-01,1.0138e-03,1.1571e-04
5.9625e-01,9.0197e-04,-6.0625e-01,1.0137e-03,1.1570e-04
6.0000e-01,9.1906e-04,-6.0622e-01,1.0137e-03,1.1569e-04
6.0375e-01,9.3636e-04,-6.0619e-01,1.0136e-03,1.1567e-04
6.0750e-01,9.5388e-04,-6.0617e-01,1.0135e-03,1.1566e-04
6.1125e-01,9.7162e-04,-6.0614e-01,1.0135e-03,1.1564e-04
6.1500e-01,9.8957e-04,-6.0612e-01,1.0134e-03,1.1563e-04
6.1875e-01,1.0077e-03,-6.0609e-01,1.0133e-03,1.1561e-04
6.2250e-01,1.0261e-03,-6.0606e-01,1.0133e-03,1.1560e-04
6.2625e-01,1.0447e-03,-6.0604e-01,1.0132e-03,1.1558e-04
6.3000e-01,1.0636e-03,-6.0601e-01,1.0131e-03,1.1557e-04
6.3375e-01,1.0826e-03,-6.0598e-01,1.0131e-03,1.1555e-04
6.3750e-01,1.1019e-03,-6.0595e-01,1.0130e-03,1.1554e-04
6.4125e-01,1.1214e-03,-6.0593e-01,1.0129e-03,1.1552e-04
6.4500e-01,1.1412e-03,-6.0590e-01,1.0129e-03,1.1550e-04
6.4875e-01,1.1612e-03,-6.0587e-01,1.0128e-03,1.1549e-04
6.5250e-01,1.1814e-03,-6.0584e-01,1.0127e-03,1.1547e-04
6.5625e-01,1.2018e-03,-6.0582e-01,1.0126e-03,1.1546e-04
6.6000e-01,1.2225e-03,-6.0579e-01,1.0126e-03,1.1544e-04
6.6375e-01,1.2434e-03,-6.0576e-01,1.0125e-03,1.1543e-04
6.6750e-01,1.2645e-03,-6.0573e-01,1.0124e-03,1.1541e-04
6.7125e-01,1.2859e-03,-6.0570e-01,1.0123e-03,1.1539e-04
6.7500e-01,1.3075e-03,-6.0567e-01,1.0123e-03,1.1538e-04
6.7875e-01,1.3294e-03,-6.0564e-01,1.0122e-03,1.1536e-04
6.8250e-01,1.3514e-03,-6.0561e-01,1.0121e-03,1.1534e-04
6.8625e-01,1.3738e-03,-6.0558e-01,1.0121e-03,1.1533e-04
6.9000e-01,1.3964e-03,-6.0556e-01,1.0120e-03,1.1531e-04
6.9375e-01,1.4192e-03,-6.0553e-01,1.0119e-03,1.1529e-04
6.9750e-01,1.4423e-03,-6.0550e-01,1.0118e-03,1.1528e-04
7.0125e-01,1.4656e-03,-6.0547e-01,1.0117e-03,1.1526e-04
7.0500e-01,1.4892e-03,-6.0544e-01,1.0117e-03,1.1524e-04
7.0875e-01,1.5130e-03,-6.0541e-01,1.0116e-03,1.1523e-04
7.1250e-01,1.5371e-03,-6.0537e-01,1.0115e-03,1.1521e-04
7.1625e-01,1.5614e-03,-6.0534e-01,1.0114e-03,1.1519e-04
7.2000e-01,1.5860e-03,-6.0531e-01,1.0114e-03,1.1517e-04
7.2375e-01,1.6108e-03,-6.0528e-01,1.0113e-03,1.1516e-04
7.2750e-01,1.6359e-03,-6.0525e-01,1.0112e-03,1.1514e-04
7.3125e-01,1.6612e-03,-6.0522e-01,1.0111e-03,1.1512e-04
7.3500e-01,1.6868e-03,-6.0519e-01,1.0110e-03,1.1510e-04
7.3875e-01,1.7127e-03,-6.0516e-01,1.0110e-03,1.1509e-04
7.4250e-01,1.7388e-03,-6.0512e-01,1.0109e-03,1.1507e-04
7.4625e-01,1.7652e-03,-6.0509e-01,1.0108e-03,1.1505e-04
7.5000e-01,1.7919e-03,-6.0506e-01,1.0107e-03,1.1503e-04
7.5375e-01,1.8188e-03,-6.0503e-01,1.0106e-03,1.1501e-04
7.5750e-01,1.8460e-03,-6.0500e-01,1.0106e-03,1.1500e-04
7.6125e-01,1.8735e-03,-6.0496e-01,1.0105e-03,1.1498e-04
7.6500e-01,1.9012e-03,-6.0493e-01,1.0104e-03,1.1496e-04
7.6875e-01,1.9292e-03,-6.0490e-01,1.0103e-03,1.1494e-04
7.7250e-01,1.9575e-03,-6.0486e-01,1.0102e-03,1.1492e-04
7.7625e-01,1.9860e-03,-6.0483e-01,1.0101e-03,1.1490e-04
7.8000e-01,2.0148e-03,-6.0480e-01,1.0100e-03,1.1488e-04
7.8375e-01,2.0439e-03,-6.0476e-01,1.0100e-03,1.1487e-04
7.8750e-01,2.0733e-03,-6.0473e-01,1.0099e-03,1.1485e-04
7.9125e-01,2.1030e-03,-6.0470e-01,1.0098e-03,1.1483e-04
7.9500e-01,2.1329e-03,-6.0466e-01,1.0097e-03,1.1481e-04
7.9875e-01,2.1631e-03,-6.0463e-01,1.0096e-03,1.1479e-04
8.0250e-01,2.1936e-03,-6.0459e-01,1.0095e-03,1.1477e-04
8.0625e-01,2.2244e-03,-6.0456e-01,1.0094e-03,1.1475e-04
8.1000e-01,2.2554e-03,-6.0453e-01,1.0094e-03,1.1473e-04
8.1375e-01,2.2868e-03,-6.0449e-01,1.0093e-03,1.1471e-04
8.1750e-01,2.3184e-03,-6.0446e-01,1.0092e-03,1.1469e-04
8.2125e-01,2.3504e-03,-6.0442e-01,1.0091e-03,1.1467e-04
8.2500e-01,2.3826e-03,-6.0439e-01,1.0090e-03,1.1465e-04
8.2875e-01,2.4151e-03,-6.0435e-01,1.0089e-03,1.1463e-04
8.3250e-01,2.4479e-03,-6.0431e-01,1.0088e-03,1.1461e-04
8.3625e-01,2.4810e-03,-6.0428e-01,1.0087e-03,1.1459e-04
8.4000e-01,2.5144e-03,-6.0424e-01,1.0086e-03,1.1457e-04
8.4375e-01,2.5481e-03,-6.0421e-01,1.0085e-03,1.1455e-04
8.4750e-01,2.5820e-03,-6.0417e-01,1.0084e-03,1.1453e-04
8.5125e-01,2.6163e-03,-6.0413e-01,1.0084e-03,1.1451e-04
8.5500e-01,2.6509e-03,-6.0410e-01,1.0083e-03,1.1449e-04
8.5875e-01,2.6858e-03,-6.0406e-01,1.0082e-03,1.1447e-04
8.6250e-01,2.7210e-03,-6.0402e-01,1.0081e-03,1.1445e-04
8.6625e-01,2.7565e-03,-6.0399e-01,1.0080e-03,1.1443e-04
8.7000e-01,2.7923e-03,-6.0395e-01,1.0079e-03,1.1441e-04
8.7375e-01,2.8284e-03,-6.0391e-01,1.0078e-03,1.1439e-04
8.7750e-01,2.8648e-03,-6.0387e-01,1.0077e-03,1.1437e-04
8.8125e-01,2.9015e-03,-6.0384e-01,1.0076e-03,1.1434e-04
8.8500e-01,2.9385e-03,-6.0380e-01,1.0075e-03,1.1432e-04
8.8875e-01,2.9759e-03,-6.0376e-01,1.0074e-03,1.1430e-04
8.9250e-01,3.0135e-03,-6.0372e-01,1.0073e-03,1.1428e-04
8.9625e-01,3.0515e-03,-6.0368e-01,1.0072e-03,1.1426e-04
9.0000e-01,3.0898e-03,-6.0365e-01,1.0071e-03,1.1424e-04
9.0375e-01,3.1284e-03,-6.0361e-01,1.0070e-03,1.1422e-04
9.0750e-01,3.1673e-03,-6.0357e-01,1.0069e-03,1.1419e-04
9.1125e-01,3.2065e-03,-6.0353e-01,1.0068e-03,1.1417e-04
9.1500e-01,3.2461e-03,-6.0349e-01,1.0067e-03,1.1415e-04
9.1875e-01,3.2860e-03,-6.0345e-01,1.0066e-03,1.1413e-04
9.2250e-01,3.3262e-03,-6.0341e-01,1.0065e-03,1.1411e-04
9.2625e-01,3.3667e-03,-6.0337e-01,1.0064e-03,1.1408e-04
9.3000e-01,3.4075e-03,-6.0333e-01,1.0063e-03,1.1406e-04
9.3375e-01,3.4487e-03,-6.0329e-01,1.0062e-03,1.1404e-04
