r,m,nu,rho,P
7.2750e-01,1.9090e-03,-6.6694e-01,1.1813e-03,1.6420e-04
7.3125e-01,1.9386e-03,-6.6691e-01,1.1812e-03,1.6418e-04
7.3500e-01,1.9685e-03,-6.6687e-01,1.1812e-03,1.6415e-04
7.3875e-01,1.9987e-03,-6.6683e-01,1.1811e-03,1.6412e-04
7.4250e-01,2.0292e-03,-6.6679e-01,1.1811e-03,1.6410e-04
7.4625e-01,2.0601e-03,-6.6675e-01,1.1810e-03,1.6407e-04
7.5000e-01,2.0912e-03,-6.6671e-01,1.1809e-03,1.6405e-04
7.5375e-01,2.1227e-03,-6.6667e-01,1.1809e-03,1.6402e-04
7.5750e-01,2.1545e-03,-6.6663e-01,1.1808e-03,1.6399e-04
7.6125e-01,2.1865e-03,-6.6659e-01,1.1808e-03,1.6396e-04
7.6500e-01,2.2189e-03,-6.6655e-01,1.1807e-03,1.6394e-04
7.6875e-01,2.2517e-03,-6.6651e-01,1.1806e-03,1.6391e-04
7.7250e-01,2.2847e-03,-6.6647e-01,1.1806e-03,1.6388e-04
7.7625e-01,2.3181e-03,-6.6643e-01,1.1805e-03,1.6386e-04
7.8000e-01,2.3517e-03,-6.6639e-01,1.1804e-03,1.6383e-04
7.8375e-01,2.3857e-03,-6.6634e-01,1.1804e-03,1.6380e-04
7.8750e-01,2.4201e-03,-6.6630e-01,1.1803e-03,1.6377e-04
7.9125e-01,2.4547e-03,-6.6626e-01,1.1802e-03,1.6374e-04
7.9500e-01,2.4897e-03,-6.6622e-01,1.1802e-03,1.6372e-04
7.9875e-01,2.5250e-03,-6.6618e-01,1.1801e-03,1.6369e-04
8.0250e-01,2.5607e-03,-6.6613e-01,1.1801e-03,1.6366e-04
8.0625e-01,2.5967e-03,-6.6609e-01,1.1800e-03,1.6363e-04
8.1000e-01,2.6330e-03,-6.6605e-01,1.1799e-03,1.6360e-04
8.1375e-01,2.6696e-03,-6.6601e-01,1.1799e-03,1.6357e-04
8.1750e-01,2.7066e-03,-6.6596e-01,1.1798e-03,1.6354e-04
8.2125e-01,2.7439e-03,-6.6592e-01,1.1797e-03,1.6351e-04
8.2500e-01,2.7816e-03,-6.6588e-01,1.1797e-03,1.6349e-04
8.2875e-01,2.8196e-03,-6.6583e-01,1.1796e-03,1.6346e-04
8.3250e-01,2.8580e-03,-6.6579e-01,1.1795e-03,1.6343e-04
8.3625e-01,2.8967e-03,-6.6574e-01,1.1794e-03,1.6340e-04
8.4000e-01,2.9357e-03,-6.6570e-01,1.1794e-03,1.6337e-04
8.4375e-01,2.9751e-03,-6.6566e-01,1.1793e-03,1.6334e-04
8.4750e-01,3.0148e-03,-6.6561e-01,1.1792e-03,1.6331e-04
8.5125e-01,3.0549e-03,-6.6557e-01,1.1792e-03,1.6328e-04
8.5500e-01,3.0954e-03,-6.6552e-01,1.1791e-03,1.6325e-04
8.5875e-01,3.1361e-03,-6.6548e-01,1.1790e-03,1.6322e-04
8.6250e-01,3.1773e-03,-6.6543e-01,1.1790e-03,1.6319e-04
8.6625e-01,3.2188e-03,-6.6538e-01,1.1789e-03,1.6315e-04
8.7000e-01,3.2607e-03,-6.6534e-01,1.1788e-03,1.6312e-04
8.7375e-01,3.3029e-03,-6.6529e-01,1.1787e-03,1.6309e-04
8.7750e-01,3.3455e-03,-6.6525e-01,1.1787e-03,1.6306e-04
8.8125e-01,3.3884e-03,-6.6520e-01,1.1786e-03,1.6303e-04
8.8500e-01,3.4318e-03,-6.6515e-01,1.1785e-03,1.6300e-04
8.8875e-01,3.4754e-03,-6.6511e-01,1.1785e-03,1.6297e-04
8.9250e-01,3.5195e-03,-6.6506e-01,1.1784e-03,1.6294e-04
8.9625e-01,3.5639e-03,-6.6501e-01,1.1783e-03,1.6290e-04
9.0000e-01,3.6087e-03,-6.6496e-01,1.1782e-03,1.6287e-04
9.0375e-01,3.6539e-03,-6.6492e-01,1.1782e-03,1.6284e-04
9.0750e-01,3.6994e-03,-6.6487e-01,1.1781e-03,1.6281e-04
9.1125e-01,3.7453e-03,-6.6482e-01,1.1780e-03,1.6278e-04
9.1500e-01,3.7916e-03,-6.6477e-01,1.1779e-03,1.6274e-04
9.1875e-01,3.8382e-03,-6.6472e-01,1.1779e-03,1.6271e-04
9.2250e-01,3.8853e-03,-6.6467e-01,1.1778e-03,1.6268e-04
9.2625e-01,3.9327e-03,-6.6463e-01,1.1777e-03,1.6265e-04
9.3000e-01,3.9805e-03,-6.6458e-01,1.1776e-03,1.6261e-04
9.3375e-01,4.0287e-03,-6.6453e-01,1.1776e-03,1.6258e-04
9.3750e-01,4.0773e-03,-6.6448e-01,1.1775e-03,1.6255e-04
9.4125e-01,4.1262e-03,-6.6443e-01,1.1774e-03,1.6251e-04
9.4500e-01,4.1756e-03,-6.6438e-01,1.1773e-03,1.6248e-04
9.4875e-01,4.2253e-03,-6.6433e-01,1.1773e-03,1.6245e-04
9.5250e-01,4.2755e-03,-6.6428e-01,1.1772e-03,1.6241e-04
9.5625e-01,4.3260e-03,-6.6423e-01,1.1771e-03,1.6238e-04
9.6000e-01,4.3769e-03,-6.6418e-01,1.1770e-03,1.6235e-04
9.6375e-01,4.4282e-03,-6.6413e-01,1.1769e-03,1.6231e-04
9.6750e-01,4.4799e-03,-6.6407e-01,1.1769e-03,1.6228e-04
9.7125e-01,4.5321e-03,-6.6402e-01,1.1768e-03,1.6224e-04
9.7500e-01,4.5846e-03,-6.6397e-01,1.1767e-03,1.6221e-04
9.7875e-01,4.6375e-03,-6.6392e-01,1.1766e-03,1.6217e-04
9.8250e-01,4.6908e-03,-6.6387e-01,1.1765e-03,1.6214e-04
9.8625e-01,4.7445e-03,-6.6382e-01,1.1765e-03,1.6210e-04
