r,m,nu,rho,P
1.0013e+00,4.3181e-03,-6.1669e-01,1.0218e-03,1.2572e-04
1.0050e+00,4.3666e-03,-6.1664e-01,1.0217e-03,1.2569e-04
1.0088e+00,4.4154e-03,-6.1660e-01,1.0216e-03,1.2567e-04
1.0125e+00,4.4646e-03,-6.1655e-01,1.0215e-03,1.2564e-04
1.0163e+00,4.5141e-03,-6.1651e-01,1.0214e-03,1.2562e-04
1.0200e+00,4.5640e-03,-6.1646e-01,1.0213e-03,1.2559e-04
1.0238e+00,4.6142e-03,-6.1642e-01,1.0212e-03,1.2556e-04
1.0275e+00,4.6649e-03,-6.1637e-01,1.0211e-03,1.2554e-04
1.0313e+00,4.7159e-03,-6.1633e-01,1.0210e-03,1.2551e-04
1.0350e+00,4.7672e-03,-6.1628e-01,1.0209e-03,1.2549e-04
1.0388e+00,4.8189e-03,-6.1623e-01,1.0208e-03,1.2546e-04
1.0425e+00,4.8710e-03,-6.1619e-01,1.0207e-03,1.2543e-04
1.0463e+00,4.9235e-03,-6.1614e-01,1.0206e-03,1.2541e-04
1.0500e+00,4.9763e-03,-6.1610e-01,1.0205e-03,1.2538e-04
1.0538e+00,5.0295e-03,-6.1605e-01,1.0204e-03,1.2535e-04
1.0575e+00,5.0831e-03,-6.1600e-01,1.0203e-03,1.2533e-04
1.0613e+00,5.1370e-03,-6.1595e-01,1.0202e-03,1.2530e-04
1.0650e+00,5.1914e-03,-6.1591e-01,1.0201e-03,1.2527e-04
1.0688e+00,5.2461e-03,-6.1586e-01,1.0200e-03,1.2524e-04
1.0725e+00,5.3012e-03,-6.1581e-01,1.0199e-03,1.2522e-04
1.0763e+00,5.3567e-03,-6.1576e-01,1.0198e-03,1.2519e-04
1.0800e+00,5.4125e-03,-6.1572e-01,1.0197e-03,1.2516e-04
1.0838e+00,5.4687e-03,-6.1567e-01,1.0196e-03,1.2514e-04
1.0875e+00,5.5254e-03,-6.1562e-01,1.0194e-03,1.2511e-04
1.0913e+00,5.5824e-03,-6.1557e-01,1.0193e-03,1.2508e-04
1.0950e+00,5.6398e-03,-6.1552e-01,1.0192e-03,1.2505e-04
1.0988e+00,5.6976e-03,-6.1547e-01,1.0191e-03,1.2502e-04
1.1025e+00,5.7557e-03,-6.1543e-01,1.0190e-03,1.2500e-04
1.1063e+00,5.8143e-03,-6.1538e-01,1.0189e-03,1.2497e-04
1.1100e+00,5.8733e-03,-6.1533e-01,1.0188e-03,1.2494e-04
1.1138e+00,5.9326e-03,-6.1528e-01,1.0187e-03,1.2491e-04
1.1175e+00,5.9923e-03,-6.1523e-01,1.0186e-03,1.2488e-04
1.1213e+00,6.0525e-03,-6.1518e-01,1.0185e-03,1.2486e-04
1.1250e+00,6.1130e-03,-6.1513e-01,1.0184e-03,1.2483e-04
1.1287e+00,6.1740e-03,-6.1508e-01,1.0183e-03,1.2480e-04
1.1325e+00,6.2353e-03,-6.1503e-01,1.0182e-03,1.2477e-04
1.1362e+00,6.2970e-03,-6.1498e-01,1.0180e-03,1.2474e-04
1.1400e+00,6.3592e-03,-6.1493e-01,1.0179e-03,1.2471e-04
1.1437e+00,6.4217e-03,-6.1488e-01,1.0178e-03,1.2468e-04
1.1475e+00,6.4847e-03,-6.1483e-01,1.0177e-03,1.2465e-04
1.1512e+00,6.5480e-03,-6.1477e-01,1.0176e-03,1.2462e-04
1.1550e+00,6.6118e-03,-6.1472e-01,1.0175e-03,1.2459e-04
1.1587e+00,6.6759e-03,-6.1467e-01,1.0174e-03,1.2457e-04
1.1625e+00,6.7405e-03,-6.1462e-01,1.0173e-03,1.2454e-04
1.1662e+00,6.8055e-03,-6.1457e-01,1.0171e-03,1.2451e-04
1.1700e+00,6.8709e-03,-6.1452e-01,1.0170e-03,1.2448e-04
1.1737e+00,6.9367e-03,-6.1446e-01,1.0169e-03,1.2445e-04
1.1775e+00,7.0029e-03,-6.1441e-01,1.0168e-03,1.2442e-04
1.1812e+00,7.0696e-03,-6.1436e-01,1.0167e-03,1.2439e-04
1.1850e+00,7.1367e-03,-6.1431e-01,1.0166e-03,1.2436e-04
1.1887e+00,7.2041e-03,-6.1425e-01,1.0165e-03,1.2433e-04
1.1925e+00,7.2720e-03,-6.1420e-01,1.0163e-03,1.2430e-04
1.1962e+00,7.3403e-03,-6.1415e-01,1.0162e-03,1.2427e-04
1.2000e+00,7.4091e-03,-6.1410e-01,1.0161e-03,1.2424e-04
1.2037e+00,7.4783e-03,-6.1404e-01,1.0160e-03,1.2421e-04
1.2075e+00,7.5478e-03,-6.1399e-01,1.0159e-03,1.2418e-04
1.2112e+00,7.6179e-03,-6.1393e-01,1.0158e-03,1.2415e-04
1.2150e+00,7.6883e-03,-6.1388e-01,1.0156e-03,1.2411e-04
1.2187e+00,7.7592e-03,-6.1383e-01,1.0155e-03,1.2408e-04
1.2225e+00,7.8305e-03,-6.1377e-01,1.0154e-03,1.2405e-04
1.2262e+00,7.9022e-03,-6.1372e-01,1.0153e-03,1.2402e-04
1.2300e+00,7.9743e-03,-6.1366e-01,1.0152e-03,1.2399e-04
1.2337e+00,8.0469e-03,-6.1361e-01,1.0150e-03,1.2396e-04
1.2375e+00,8.1200e-03,-6.1355e-01,1.0149e-03,1.2393e-04
1.2412e+00,8.1934e-03,-6.1350e-01,1.0148e-03,1.2390e-04
1.2450e+00,8.2673e-03,-6.1344e-01,1.0147e-03,1.2387e-04
1.2487e+00,8.3417e-03,-6.1339e-01,1.0146e-03,1.2383e-04
1.2525e+00,8.4164e-03,-6.1333e-01,1.0144e-03,1.2380e-04
1.2562e+00,8.4916e-03,-6.1328e-01,1.0143e-03,1.2377e-04
1.2600e+00,8.5673e-03,-6.1322e-01,1.0142e-03,1.2374e-04
1.2637e+00,8.6434e-03,-6.1317e-01,1.0141e-03,1.2371e-04
1.2675e+00,8.7199e-03,-6.1311e-01,1.0140e-03,1.2368e-04
1.2712e+00,8.7969e-03,-6.1305e-01,1.0138e-03,1.2364e-04
