r,m,nu,rho,P
9.1875e-01,4.8483e-03,-7.2855e-01,1.4856e-03,2.1842e-04
9.2250e-01,4.9077e-03,-7.2849e-01,1.4855e-03,2.1837e-04
9.2625e-01,4.9675e-03,-7.2843e-01,1.4853e-03,2.1831e-04
9.3000e-01,5.0278e-03,-7.2836e-01,1.4852e-03,2.1826e-04
9.3375e-01,5.0885e-03,-7.2830e-01,1.4850e-03,2.1821e-04
9.3750e-01,5.1498e-03,-7.2823e-01,1.4849e-03,2.1815e-04
9.4125e-01,5.2115e-03,-7.2817e-01,1.4848e-03,2.1810e-04
9.4500e-01,5.2738e-03,-7.2811e-01,1.4846e-03,2.1804e-04
9.4875e-01,5.3365e-03,-7.2804e-01,1.4845e-03,2.1799e-04
9.5250e-01,5.3997e-03,-7.2798e-01,1.4843e-03,2.1793e-04
9.5625e-01,5.4634e-03,-7.2791e-01,1.4842e-03,2.1788e-04
9.6000e-01,5.5276e-03,-7.2785e-01,1.4840e-03,2.1782e-04
9.6375e-01,5.5923e-03,-7.2778e-01,1.4839e-03,2.1777e-04
9.6750e-01,5.6575e-03,-7.2771e-01,1.4837e-03,2.1771e-04
9.7125e-01,5.7232e-03,-7.2765e-01,1.4836e-03,2.1765e-04
9.7500e-01,5.7894e-03,-7.2758e-01,1.4834e-03,2.1760e-04
9.7875e-01,5.8561e-03,-7.2752e-01,1.4833e-03,2.1754e-04
9.8250e-01,5.9233e-03,-7.2745e-01,1.4831e-03,2.1748e-04
9.8625e-01,5.9911e-03,-7.2738e-01,1.4830e-03,2.1743e-04
9.9000e-01,6.0593e-03,-7.2731e-01,1.4828e-03,2.1737e-04
9.9375e-01,6.1280e-03,-7.2725e-01,1.4827e-03,2.1731e-04
9.9750e-01,6.1973e-03,-7.2718e-01,1.4825e-03,2.1725e-04
1.0013e+00,6.2671e-03,-7.2711e-01,1.4824e-03,2.1720e-04
1.0050e+00,6.3373e-03,-7.2704e-01,1.4822e-03,2.1714e-04
1.0088e+00,6.4082e-03,-7.2697e-01,1.4821e-03,2.1708e-04
1.0125e+00,6.4795e-03,-7.2691e-01,1.4819e-03,2.1702e-04
1.0163e+00,6.5513e-03,-7.2684e-01,1.4818e-03,2.1696e-04
1.0200e+00,6.6237e-03,-7.2677e-01,1.4816e-03,2.1690e-04
1.0238e+00,6.6966e-03,-7.2670e-01,1.4815e-03,2.1684e-04
1.0275e+00,6.7700e-03,-7.2663e-01,1.4813e-03,2.1679e-04
1.0313e+00,6.8440e-03,-7.2656e-01,1.4811e-03,2.1673e-04
1.0350e+00,6.9185e-03,-7.2649e-01,1.4810e-03,2.1667e-04
1.0388e+00,6.9935e-03,-7.2642e-01,1.4808e-03,2.1661e-04
