r,m,nu,rho,P
8.2125e-01,2.4025e-03,-6.1885e-01,1.0316e-03,1.2696e-04
8.2500e-01,2.4354e-03,-6.1882e-01,1.0315e-03,1.2694e-04
8.2875e-01,2.4687e-03,-6.1878e-01,1.0314e-03,1.2692e-04
8.3250e-01,2.5022e-03,-6.1874e-01,1.0313e-03,1.2690e-04
8.3625e-01,2.5360e-03,-6.1871e-01,1.0312e-03,1.2687e-04
8.4000e-01,2.5702e-03,-6.1867e-01,1.0311e-03,1.2685e-04
8.4375e-01,2.6046e-03,-6.1863e-01,1.0311e-03,1.2683e-04
8.4750e-01,2.6394e-03,-6.1859e-01,1.0310e-03,1.2681e-04
8.5125e-01,2.6744e-03,-6.1855e-01,1.0309e-03,1.2679e-04
8.5500e-01,2.7098e-03,-6.1852e-01,1.0308e-03,1.2676e-04
8.5875e-01,2.7454e-03,-6.1848e-01,1.0307e-03,1.2674e-04
8.6250e-01,2.7814e-03,-6.1844e-01,1.0306e-03,1.2672e-04
8.6625e-01,2.8177e-03,-6.1840e-01,1.0305e-03,1.2670e-04
8.7000e-01,2.8543e-03,-6.1836e-01,1.0304e-03,1.2668e-04
8.7375e-01,2.8912e-03,-6.1832e-01,1.0303e-03,1.2665e-04
8.7750e-01,2.9284e-03,-6.1828e-01,1.0302e-03,1.2663e-04
8.8125e-01,2.9659e-03,-6.1824e-01,1.0301e-03,1.2661e-04
8.8500e-01,3.0038e-03,-6.1820e-01,1.0300e-03,1.2658e-04
8.8875e-01,3.0420e-03,-6.1816e-01,1.0299e-03,1.2656e-04
8.9250e-01,3.0805e-03,-6.1812e-01,1.0298e-03,1.2654e-04
8.9625e-01,3.1193e-03,-6.1808e-01,1.0297e-03,1.2652e-04
9.0000e-01,3.1584e-03,-6.1804e-01,1.0296e-03,1.2649e-04
9.0375e-01,3.1979e-03,-6.1800e-01,1.0295e-03,1.2647e-04
9.0750e-01,3.2377e-03,-6.1796e-01,1.0294e-03,1.2645e-04
9.1125e-01,3.2778e-03,-6.1792e-01,1.0293e-03,1.2642e-04
9.1500e-01,3.3182e-03,-6.1788e-01,1.0292e-03,1.2640e-04
9.1875e-01,3.3590e-03,-6.1784e-01,1.0291e-03,1.2637e-04
